file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
synthetic_texts_glossed.eaf,428,903563,905199,bəi̯sək d̪ɔ sapʰaa,bəi̯sək d̪ɔ sapʰa-a,april.may TOP clean-FIN,The april-may is clean.
synthetic_school_dialogue_glossed.eaf,429,905199,907895,sɛt̪aʔɾɛ am t̪o̯͡a ɲukat̪ɛ at̪oɾɛ hiɟuʔa,sɛt̪aʔ-ɾɛ am t̪o̯͡a ɲu-kat̪ɛ at̪o-ɾɛ hiɟuʔ-a,morning-LOC 2SG milk drink-CVB village-LOC come-FIN,"In the morning, you drink the milk and then come to the village."
synthetic_texts_glossed.eaf,430,907895,909488,gaɖaɾɛ seɾeɲ menaa,gaɖa-ɾɛ seɾeɲ mena-a,river-LOC song exist-FIN,There is a song in the river.
synthetic_bangla_glossed.eaf,431,909488,911596,uni d̪ɔ gʰuɽi ɘkʰɾiɲa,uni d̪ɔ gʰuɽi ɘkʰɾiɲ-a,3SG.ANIM TOP watch sell-FIN,He/she will sell the watch.
synthetic_texts_glossed.eaf,432,911596,913417,iskulɾɛ pɘɾsi menaa,iskul-ɾɛ pɘɾsi mena-a,school-LOC language exist-FIN,There is a language in the school.
synthetic_bangla_glossed.eaf,433,913417,915309,iɲ d̪ɔ ɟɔmaʔ ɲama,iɲ d̪ɔ ɟɔmaʔ ɲam-a,1SG TOP food get-FIN,I will get the food.
synthetic_texts_glossed.eaf,434,915309,917133,gɔgɔ d̪ɔ lɘʈua,gɔgɔ d̪ɔ lɘʈu-a,mother TOP small-FIN,The mother is small.
synthetic_texts_glossed.eaf,435,917133,918685,basaɾɛ bʰusə menaa,basa-ɾɛ bʰusə mena-a,residence-LOC chaff exist-FIN,There is a chaff in the residence.
synthetic_bangla_glossed.eaf,436,918685,921297,oŋko d̪ɔ gʰuɽi aɾ ɟɔmaʔ kiɾiɲa,oŋko d̪ɔ gʰuɽi aɾ ɟɔmaʔ kiɾiɲ-a,3PL.ANIM TOP watch and food buy-FIN,They will buy the watch and the food.
synthetic_see_paradigm.eaf,437,921297,922768,amɛm hiɟuʔɛd̪a,am-ɛm hiɟuʔ-ɛ-d̪a,2SG-2SG come-PROG-FIN,You is coming.
synthetic_texts_glossed.eaf,438,922768,924388,beɽband d̪ɔ sapʰaa,beɽband d̪ɔ sapʰa-a,girth TOP clean-FIN,The girth is clean.
synthetic_bangla_glossed.eaf,439,924388,927104,oŋko d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲa,oŋko d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲ-a,3PL.ANIM TOP watch and mobile.phone buy-FIN,They will buy the watch and the mobile phone.
synthetic_school_dialogue_glossed.eaf,440,927104,929760,hɔlaɾɛ uni sikʰnɘt̪ paɽha͡o̯kat̪ɛ iskulɾɛ gat̪ea,hɔla-ɾɛ uni sikʰnɘt̪ paɽha͡o̯-kat̪ɛ iskul-ɾɛ gat̪e-a,yesterday-LOC 3SG.ANIM lesson study-CVB school-LOC play-FIN,"Yesterday, he/she study the lesson and then play in the school."
synthetic_see_paradigm.eaf,441,929760,932187,apɛ d̪ɔ ɟɔmaʔ bapɛ ɟɔma,apɛ d̪ɔ ɟɔmaʔ ba-pɛ ɟɔm-a,2PL TOP food NEG-2PL eat-FIN,You all do not eat the food.
synthetic_texts_glossed.eaf,442,932187,934009,ɲɛlɛɾasa d̪ɔ sapʰaa,ɲɛlɛɾasa d̪ɔ sapʰa-a,honey TOP clean-FIN,The honey is clean.
synthetic_texts_glossed.eaf,443,934009,935691,əpus d̪ɔ nɔwaa,əpus d̪ɔ nɔwa-a,kindred TOP new-FIN,The kindred is new.
synthetic_paradigm_glossed.eaf,444,935691,937891,oŋkoaʔ muc̚ʔ d̪ɔ mɔ̃ɟa,oŋko-aʔ muc̚ʔ d̪ɔ mɔ̃ɟ-a,3PL-GEN ant TOP good-FIN,Their ant is good.
synthetic_see_paradigm.eaf,445,937891,939151,oŋkoko ɾaːgɛd̪a,oŋko-ko ɾaːg-ɛ-d̪a,3PL.ANIM-3PL.ANIM sound-PROG-FIN,They are sounding.
synthetic_school_dialogue_glossed.eaf,446,939151,941901,hɔlaɾɛ iɲ t̪o̯͡a ɲukat̪ɛ gaɖaɾɛ kɘmia,hɔla-ɾɛ iɲ t̪o̯͡a ɲu-kat̪ɛ gaɖa-ɾɛ kɘmi-a,yesterday-LOC 1SG milk drink-CVB river-LOC work-FIN,"Yesterday, I drink the milk and then work in the river."
synthetic_paradigm_glossed.eaf,447,941901,944037,iɲaʔ haku d̪ɔ mɔ̃ɟa,iɲ-aʔ haku d̪ɔ mɔ̃ɟ-a,1SG-GEN fish TOP good-FIN,My fish is good.
synthetic_dialogues_glossed.eaf,448,944037,947652,uni d̪ɔ ɟɔmaʔ ɟɔma mɛnkʰan ɟɔmaʔ bai̯ ɟɔma,uni d̪ɔ ɟɔmaʔ ɟɔm-a mɛnkʰan ɟɔmaʔ ba-i̯ ɟɔm-a,3SG.ANIM TOP food eat-FIN but food NEG-3SG.ANIM eat-FIN,"He/she will eat the food, but does not eat the food."
synthetic_texts_glossed.eaf,449,947652,949357,əpus d̪ɔ sapʰaa,əpus d̪ɔ sapʰa-a,kindred TOP clean-FIN,The kindred is clean.
synthetic_texts_glossed.eaf,450,949357,950907,kuɲɾɛ band menaa,kuɲ-ɾɛ band mena-a,well-LOC embankment exist-FIN,There is an embankment in the well.
synthetic_school_dialogue_glossed.eaf,451,950907,953521,t̪eheɲɾɛ apɛ sikʰnɘt̪ paɽha͡o̯kat̪ɛ sɔhɔɽɾɛ hiɟuʔa,t̪eheɲ-ɾɛ apɛ sikʰnɘt̪ paɽha͡o̯-kat̪ɛ sɔhɔɽ-ɾɛ hiɟuʔ-a,today-LOC 2PL lesson study-CVB town-LOC come-FIN,"Today, you all study the lesson and then come to the town."
synthetic_paradigm_glossed.eaf,452,953521,955321,apɛpɛ t̪i ɲɛlkeda,apɛ-pɛ t̪i ɲɛl-ked-a,2PL-2PL hand see-PST-FIN,You all saw the hand.
synthetic_texts_glossed.eaf,453,955321,956947,sɔhɔɽɾɛ t̪o̯͡a menaa,sɔhɔɽ-ɾɛ t̪o̯͡a mena-a,town-LOC milk exist-FIN,There is a milk in the town.
synthetic_bangla_glossed.eaf,454,956947,959076,alɛ d̪ɔ gʰuɽi kiɾiɲa,alɛ d̪ɔ gʰuɽi kiɾiɲ-a,1PL.EXCL TOP watch buy-FIN,We will buy the watch.
synthetic_see_paradigm.eaf,455,959076,961542,iɲ d̪ɔ kaʈa bɘɲ ɲɛla,iɲ d̪ɔ kaʈa bɘ-ɲ ɲɛl-a,1SG TOP foot NEG-1SG see-FIN,I do not see the foot.
synthetic_texts_glossed.eaf,456,961542,963102,bʰugək̕ɾɛ bəi̯ɾi menaa,bʰugək̕-ɾɛ bəi̯ɾi mena-a,cave-LOC enemy exist-FIN,There is an enemy in the cave.
synthetic_texts_glossed.eaf,457,963102,964612,aɾpa d̪ɔ ɟɘɾuɽa,aɾpa d̪ɔ ɟɘɾuɽ-a,fathom TOP important-FIN,The fathom is important.
synthetic_paradigm_glossed.eaf,458,964612,966622,oŋkoaʔ babɾẽ d̪ɔ sapʰaa,oŋko-aʔ babɾẽ d̪ɔ sapʰa-a,3PL-GEN brahman TOP clean-FIN,Their brahman is clean.
synthetic_bangla_glossed.eaf,459,966622,968678,uni d̪ɔ kat̪ʰa paɽha͡o̯a,uni d̪ɔ kat̪ʰa paɽha͡o̯-a,3SG.ANIM TOP word study-FIN,He/she will study the word.
synthetic_texts_glossed.eaf,460,968678,970515,gaɖaɾɛ kat̪ʰa menaa,gaɖa-ɾɛ kat̪ʰa mena-a,river-LOC word exist-FIN,There is a word in the river.
synthetic_school_dialogue_glossed.eaf,461,970515,973129,sɛt̪aʔɾɛ alɛ d̪aʔ ɲukat̪ɛ kuɲɾɛ gat̪ea,sɛt̪aʔ-ɾɛ alɛ d̪aʔ ɲu-kat̪ɛ kuɲ-ɾɛ gat̪e-a,morning-LOC 1PL.EXCL water drink-CVB well-LOC play-FIN,"In the morning, we drink the water and then play in the well."
synthetic_school_dialogue_glossed.eaf,462,973129,976031,sɛt̪aʔɾɛ oŋko pɘɾsi ɔlɔʔkat̪ɛ gaɖaɾɛ gat̪ea,sɛt̪aʔ-ɾɛ oŋko pɘɾsi ɔlɔʔ-kat̪ɛ gaɖa-ɾɛ gat̪e-a,morning-LOC 3PL.ANIM language write-CVB river-LOC play-FIN,"In the morning, they write the language and then play in the river."
synthetic_see_paradigm.eaf,463,976031,977352,amɛm kɘmiɛd̪a,am-ɛm kɘmi-ɛ-d̪a,2SG-2SG work-PROG-FIN,You is working.
synthetic_texts_glossed.eaf,464,977352,978973,ən d̪ɔ mɔ̃ɟa,ən d̪ɔ mɔ̃ɟ-a,enactment TOP good-FIN,The enactment is good.
synthetic_bangla_glossed.eaf,465,978973,981902,oŋko d̪ɔ banam aɾ baɲt͡ʃao̯k̕ ɲɛla,oŋko d̪ɔ banam aɾ baɲt͡ʃao̯k̕ ɲɛl-a,3PL.ANIM TOP a.kind.of and salvation see-FIN,They will see the a kind of fiddle and the salvation.
synthetic_new_glossed_3.eaf,466,981902,984411,mit̪ʔʈɛn bãoɽã d̪ɔ ɔɽaʔɾɛ menaa,mit̪ʔ-ʈɛn bãoɽã d̪ɔ ɔɽaʔ-ɾɛ mena-a,one-CLF.HUM dwarf TOP house-LOC exist-FIN,One dwarf is in the house.
synthetic_school_dialogue_glossed.eaf,467,984411,987037,t̪eheɲɾɛ uni d̪aʔ ɲukat̪ɛ at̪oɾɛ kɘmia,t̪eheɲ-ɾɛ uni d̪aʔ ɲu-kat̪ɛ at̪o-ɾɛ kɘmi-a,today-LOC 3SG.ANIM water drink-CVB village-LOC work-FIN,"Today, he/she drink the water and then work in the village."
synthetic_dialogues_glossed.eaf,468,987037,990542,alɛ d̪ɔ hɔɽ gɔɽɔa mɛnkʰan baba balɛ gɔɽɔa,alɛ d̪ɔ hɔɽ gɔɽɔ-a mɛnkʰan baba ba-lɛ gɔɽɔ-a,1PL.EXCL TOP person help-FIN but father NEG-1PL.EXCL help-FIN,"We will help the person, but do not help the father."
synthetic_texts_glossed.eaf,469,990542,992282,bilənɾɛ bʰui̯t͡ʃampa menaa,bilən-ɾɛ bʰui̯t͡ʃampa mena-a,wide.expanse.of-LOC fireworks exist-FIN,There is a fireworks in the wide expanse of land.
synthetic_dialogues_glossed.eaf,470,992282,994267,nit̪ʔ cɛʔiɲ ceka ja,nit̪ʔ cɛ-ʔ-iɲ cek-a ja,now what-NFIN-1SG.SUBJ do-FIN Q,What will I do now?
synthetic_school_dialogue_glossed.eaf,471,994267,997194,sɛt̪aʔɾɛ alɛ mɔbaĭl pʰon kiɾiɲkat̪ɛ kuɲɾɛ kɘmia,sɛt̪aʔ-ɾɛ alɛ mɔbaĭl pʰon kiɾiɲ-kat̪ɛ kuɲ-ɾɛ kɘmi-a,morning-LOC 1PL.EXCL mobile.phone buy-CVB well-LOC work-FIN,"In the morning, we buy the mobile phone and then work in the well."
synthetic_paradigm_glossed.eaf,472,997194,999242,iɲaʔ kuɲ d̪ɔ ɟɘɾuɽa,iɲ-aʔ kuɲ d̪ɔ ɟɘɾuɽ-a,1SG-GEN well TOP important-FIN,My well is important.
synthetic_dialogues_glossed.eaf,473,999242,1002850,iɲ d̪ɔ gɔgɔ gɔɽɔa mɛnkʰan gɔgɔ bɘɲ gɔɽɔa,iɲ d̪ɔ gɔgɔ gɔɽɔ-a mɛnkʰan gɔgɔ bɘ-ɲ gɔɽɔ-a,1SG TOP mother help-FIN but mother NEG-1SG help-FIN,"I will help the mother, but do not help the mother."
synthetic_texts_glossed.eaf,474,1002850,1004571,ɖak̚t̪aɾ d̪ɔ mɔ̃ɟa,ɖak̚t̪aɾ d̪ɔ mɔ̃ɟ-a,doctor TOP good-FIN,The doctor is good.
synthetic_texts_glossed.eaf,475,1004571,1006377,basaɾɛ kuɲ menaa,basa-ɾɛ kuɲ mena-a,residence-LOC well exist-FIN,There is a well in the residence.
synthetic_paradigm_glossed.eaf,476,1006377,1008376,amaʔ gid̪ɾɘ d̪ɔ mɔ̃ɟa,am-aʔ gid̪ɾɘ d̪ɔ mɔ̃ɟ-a,2SG-GEN child TOP good-FIN,Your child is good.
synthetic_see_paradigm.eaf,477,1008376,1009694,alɛlɛ gat̪eɛd̪a,alɛ-lɛ gat̪e-ɛ-d̪a,1PL.EXCL-1PL.EXCL play-PROG-FIN,We are playing.
synthetic_bangla_glossed.eaf,478,1009694,1011879,uni d̪ɔ pɘɾsi ɾɔɽa,uni d̪ɔ pɘɾsi ɾɔɽ-a,3SG.ANIM TOP language speak-FIN,He/she will speak the language.
synthetic_paradigm_glossed.eaf,479,1011879,1013478,oŋkoko ɟɔmaʔ ɲamkeda,oŋko-ko ɟɔmaʔ ɲam-ked-a,3PL.ANIM-3PL.ANIM food get-PST-FIN,They got the food.
synthetic_bangla_glossed.eaf,480,1013478,1015597,uni d̪ɔ ʈaka ɲama,uni d̪ɔ ʈaka ɲam-a,3SG.ANIM TOP money get-FIN,He/she will get the money.
synthetic_texts_glossed.eaf,481,1015597,1017137,ɟɔlaɾɛ hɔɽ menaa,ɟɔla-ɾɛ hɔɽ mena-a,lake-LOC person exist-FIN,There is a person in the lake.
synthetic_see_paradigm.eaf,482,1017137,1019480,apɛ d̪ɔ hɔɽ bapɛ gɔɽɔa,apɛ d̪ɔ hɔɽ ba-pɛ gɔɽɔ-a,2PL TOP person NEG-2PL help-FIN,You all do not help the person.
synthetic_see_paradigm.eaf,483,1019480,1020822,iɲiɲ gat̪eɛd̪a,iɲ-iɲ gat̪e-ɛ-d̪a,1SG-1SG play-PROG-FIN,I am playing.
synthetic_new_glossed.eaf,484,1020822,1022703,alɛ d̪ɔ ɟɔmaʔ ɲamakada,alɛ d̪ɔ ɟɔmaʔ ɲam-akad-a,1PL.EXCL TOP food get-PRF-FIN,We have gotten the food.
synthetic_dialogues_glossed.eaf,485,1022703,1026217,oŋko d̪ɔ ɟɔmaʔ ɲama mɛnkʰan ʈaka bako ɲama,oŋko d̪ɔ ɟɔmaʔ ɲam-a mɛnkʰan ʈaka ba-ko ɲam-a,3PL.ANIM TOP food get-FIN but money NEG-3PL.ANIM get-FIN,"They will get the food, but do not get the money."
synthetic_texts_glossed.eaf,486,1026217,1027883,bəteɾɛ bɛtʰiɾ menaa,bəte-ɾɛ bɛtʰiɾ mena-a,courtyard.of.house-LOC unrest exist-FIN,There is an unrest in the courtyard of house.
synthetic_bangla_glossed.eaf,487,1027883,1030624,uni d̪ɔ t̪o̯͡a aɾ d̪aʔ ɲua,uni d̪ɔ t̪o̯͡a aɾ d̪aʔ ɲu-a,3SG.ANIM TOP milk and water drink-FIN,He/she will drink the milk and the water.
synthetic_texts_glossed.eaf,488,1030624,1032157,kuɲɾɛ ae̯ upəi̯ menaa,kuɲ-ɾɛ ae̯ upəi̯ mena-a,well-LOC gain exist-FIN,There is a gain in the well.
synthetic_paradigm_glossed.eaf,489,1032157,1033922,unii̯ kat̪ʰa ɾɔɽkeda,uni-i̯ kat̪ʰa ɾɔɽ-ked-a,3SG.ANIM-3SG.ANIM word speak-PST-FIN,He/she spoke the word.
synthetic_dialogues_glossed.eaf,490,1033922,1037506,alɛ d̪ɔ bət͡ʃkəɾ ɲɛla mɛnkʰan baŋ balɛ ɲɛla,alɛ d̪ɔ bət͡ʃkəɾ ɲɛl-a mɛnkʰan baŋ ba-lɛ ɲɛl-a,1PL.EXCL TOP harlot see-FIN but negative NEG-1PL.EXCL see-FIN,"We will see the harlot, but do not see the negative."
synthetic_paradigm_glossed.eaf,491,1037506,1039431,iɲaʔ baba d̪ɔ mɔ̃ɟa,iɲ-aʔ baba d̪ɔ mɔ̃ɟ-a,1SG-GEN father TOP good-FIN,My father is good.
synthetic_see_paradigm.eaf,492,1039431,1041781,am d̪ɔ gɔgɔ bam gɔɽɔa,am d̪ɔ gɔgɔ ba-m gɔɽɔ-a,2SG TOP mother NEG-2SG help-FIN,You do not help the mother.
synthetic_school_dialogue_glossed.eaf,493,1041781,1044548,t̪eheɲɾɛ apɛ ɟɔmaʔ kiɾiɲkat̪ɛ gaɖaɾɛ gat̪ea,t̪eheɲ-ɾɛ apɛ ɟɔmaʔ kiɾiɲ-kat̪ɛ gaɖa-ɾɛ gat̪e-a,today-LOC 2PL food buy-CVB river-LOC play-FIN,"Today, you all buy the food and then play in the river."
synthetic_imperatives_glossed.eaf,494,1044548,1046611,d̪a.ja kat̪ɛ t̪o̯͡a ɲumɛ,d̪a.ja kat̪ɛ t̪o̯͡a ɲu-mɛ,please Manner milk drink-IMP.2SG.POL,Please drink the milk.
synthetic_see_paradigm.eaf,495,1046611,1047910,alɛlɛ hiɟuʔɛd̪a,alɛ-lɛ hiɟuʔ-ɛ-d̪a,1PL.EXCL-1PL.EXCL come-PROG-FIN,We are coming.
synthetic_texts_glossed.eaf,496,1047910,1049595,aɖe ʈolaɾɛ bəɖɾə menaa,aɖe ʈola-ɾɛ bəɖɾə mena-a,vicinity-LOC residue exist-FIN,There is a residue in the vicinity.
synthetic_texts_glossed.eaf,497,1049595,1051394,iskulɾɛ baɾet menaa,iskul-ɾɛ baɾet mena-a,school-LOC brother exist-FIN,There is a brother in the school.
synthetic_bangla_glossed.eaf,498,1051394,1053305,iɲ d̪ɔ ḅahiɾ bəi̯ ɲɛla,iɲ d̪ɔ ḅahiɾ bəi̯ ɲɛl-a,1SG TOP convulsions see-FIN,I will see the convulsions.
synthetic_see_paradigm.eaf,499,1053305,1055780,oŋko d̪ɔ sikʰnɘt̪ bako paɽha͡o̯a,oŋko d̪ɔ sikʰnɘt̪ ba-ko paɽha͡o̯-a,3PL.ANIM TOP lesson NEG-3PL.ANIM study-FIN,They do not study the lesson.
synthetic_see_paradigm.eaf,500,1055780,1058065,am d̪ɔ mɔbaĭl pʰon bam ɘkʰɾiɲa,am d̪ɔ mɔbaĭl pʰon ba-m ɘkʰɾiɲ-a,2SG TOP mobile.phone NEG-2SG sell-FIN,You do not sell the mobile phone.
synthetic_texts_glossed.eaf,501,1058065,1059575,baba d̪ɔ lɘʈua,baba d̪ɔ lɘʈu-a,father TOP small-FIN,The father is small.
synthetic_see_paradigm.eaf,502,1059575,1060771,iɲiɲ kɘmiɛd̪a,iɲ-iɲ kɘmi-ɛ-d̪a,1SG-1SG work-PROG-FIN,I am working.
synthetic_bangla_glossed.eaf,503,1060771,1062891,apɛ d̪ɔ bʰed͡ʒa ɲɛla,apɛ d̪ɔ bʰed͡ʒa ɲɛl-a,2PL TOP additional.assessment.on see-FIN,You all will see the additional assessment on rent.
synthetic_texts_glossed.eaf,504,1062891,1064598,iskul d̪ɔ ɟɘɾuɽa,iskul d̪ɔ ɟɘɾuɽ-a,school TOP important-FIN,The school is important.
synthetic_paradigm_glossed.eaf,505,1064598,1066616,oŋkoaʔ sɔhɔɽ d̪ɔ nɔwaa,oŋko-aʔ sɔhɔɽ d̪ɔ nɔwa-a,3PL-GEN town TOP new-FIN,Their town is new.
synthetic_texts_glossed.eaf,506,1066616,1068188,bapɔti dʰo d̪ɔ mɔ̃ɟa,bapɔti dʰo d̪ɔ mɔ̃ɟ-a,paternal.estate TOP good-FIN,The paternal estate is good.
synthetic_dialogues_glossed.eaf,507,1068188,1071698,iɲ d̪ɔ bʰad͡ʒan ɲɛla mɛnkʰan bʰit bɘɲ ɲɛla,iɲ d̪ɔ bʰad͡ʒan ɲɛl-a mɛnkʰan bʰit bɘ-ɲ ɲɛl-a,1SG TOP basket see-FIN but wall NEG-1SG see-FIN,"I will see the basket, but do not see the wall."
synthetic_imperatives_glossed.eaf,508,1071698,1073907,d̪a.ja kat̪ɛ gaɖaɾɛ d̪uɽup̚ʔmɛ,d̪a.ja kat̪ɛ gaɖa-ɾɛ d̪uɽup̚ʔ-mɛ,please Manner river-LOC sit-IMP.2SG.POL,Please sit in the river.
synthetic_texts_glossed.eaf,509,1073907,1075649,bãoɽã d̪ɔ mɔ̃ɟa,bãoɽã d̪ɔ mɔ̃ɟ-a,dwarf TOP good-FIN,The dwarf is good.
synthetic_school_dialogue_glossed.eaf,510,1075649,1078251,hɔlaɾɛ apɛ t̪o̯͡a ɲukat̪ɛ ɟɔlaɾɛ kɘmia,hɔla-ɾɛ apɛ t̪o̯͡a ɲu-kat̪ɛ ɟɔla-ɾɛ kɘmi-a,yesterday-LOC 2PL milk drink-CVB lake-LOC work-FIN,"Yesterday, you all drink the milk and then work in the lake."
synthetic_texts_glossed.eaf,511,1078251,1079822,babad͡ʒi d̪ɔ sapʰaa,babad͡ʒi d̪ɔ sapʰa-a,fakeer TOP clean-FIN,The fakeer is clean.
synthetic_texts_glossed.eaf,512,1079822,1081596,basɾɛ pɔɾɔb menaa,bas-ɾɛ pɔɾɔb mena-a,dwelling.place-LOC festival exist-FIN,There is a festival in the dwelling place.
synthetic_paradigm_glossed.eaf,513,1081596,1083759,uniaʔ bʰao̯ d̪ɔ sapʰaa,uni-aʔ bʰao̯ d̪ɔ sapʰa-a,3SG-GEN price TOP clean-FIN,His/her price is clean.
synthetic_paradigm_glossed.eaf,514,1083759,1085810,uniaʔ ɟaŋga d̪ɔ mɔ̃ɟa,uni-aʔ ɟaŋga d̪ɔ mɔ̃ɟ-a,3SG-GEN leg TOP good-FIN,His/her leg is good.
synthetic_paradigm_glossed.eaf,515,1085810,1087794,amaʔ basaŋ d̪ɔ sapʰaa,am-aʔ basaŋ d̪ɔ sapʰa-a,2SG-GEN cooked.food TOP clean-FIN,Your cooked food is clean.
synthetic_paradigm_glossed.eaf,516,1087794,1089890,amaʔ bʰit d̪ɔ nɔwaa,am-aʔ bʰit d̪ɔ nɔwa-a,2SG-GEN wall TOP new-FIN,Your wall is new.
synthetic_texts_glossed.eaf,517,1089890,1091470,bata d̪ɔ ɟɘɾuɽa,bata d̪ɔ ɟɘɾuɽ-a,lattice.work TOP important-FIN,The lattice work is important.
synthetic_new_glossed.eaf,518,1091470,1093343,oŋko d̪ɔ ən sunduk ɲɛlakada,oŋko d̪ɔ ən sunduk ɲɛl-akad-a,3PL.ANIM TOP ark.of.the see-PRF-FIN,They have seen the ark of the covenant.
synthetic_see_paradigm.eaf,519,1093343,1095575,oŋko d̪ɔ pɘɾsi bako ɾɔɽa,oŋko d̪ɔ pɘɾsi ba-ko ɾɔɽ-a,3PL.ANIM TOP language NEG-3PL.ANIM speak-FIN,They do not speak the language.
synthetic_new_glossed.eaf,520,1095575,1097560,am d̪ɔ ɟɔmaʔ ɟɔmakada,am d̪ɔ ɟɔmaʔ ɟɔm-akad-a,2SG TOP food eat-PRF-FIN,You have eaten the food.
synthetic_new_glossed.eaf,521,1097560,1099473,oŋko d̪ɔ basaŋ ɟɔmakada,oŋko d̪ɔ basaŋ ɟɔm-akad-a,3PL.ANIM TOP cooked.food eat-PRF-FIN,They have eaten the cooked food.
synthetic_texts_glossed.eaf,522,1099473,1101104,ɟaŋga d̪ɔ mɔ̃ɟa,ɟaŋga d̪ɔ mɔ̃ɟ-a,leg TOP good-FIN,The leg is good.
synthetic_new_glossed_3.eaf,523,1101104,1103415,mit̪ʔ haku d̪ɔ ɟɔlaɾɛ menaa,mit̪ʔ haku d̪ɔ ɟɔla-ɾɛ mena-a,one fish TOP lake-LOC exist-FIN,One fish is in the lake.
synthetic_see_paradigm.eaf,524,1103415,1104641,amɛm gɔc̚ʔɛd̪a,am-ɛm gɔc̚ʔ-ɛ-d̪a,2SG-2SG die-PROG-FIN,You is dying.
synthetic_imperatives_glossed.eaf,525,1104641,1106752,d̪a.ja kat̪ɛ d̪aʔ ɲumɛ,d̪a.ja kat̪ɛ d̪aʔ ɲu-mɛ,please Manner water drink-IMP.2SG.POL,Please drink the water.
synthetic_texts_glossed.eaf,526,1106752,1108572,bʰugək̕ɾɛ ɟiŋgi menaa,bʰugək̕-ɾɛ ɟiŋgi mena-a,cave-LOC life exist-FIN,There is a life in the cave.
synthetic_new_glossed.eaf,527,1108572,1110780,oŋko d̪ɔ gɔgɔ gɔɽɔakada,oŋko d̪ɔ gɔgɔ gɔɽɔ-akad-a,3PL.ANIM TOP mother help-PRF-FIN,They have helped the mother.
synthetic_imperatives_glossed.eaf,528,1110780,1112723,d̪a.ja kat̪ɛ ɔɽaʔɾɛ calaʔmɛ,d̪a.ja kat̪ɛ ɔɽaʔ-ɾɛ calaʔ-mɛ,please Manner house-LOC go-IMP.2SG.POL,Please go to the house.
synthetic_texts_glossed.eaf,529,1112723,1114315,baɖɔm d̪ɔ sapʰaa,baɖɔm d̪ɔ sapʰa-a,sail TOP clean-FIN,The sail is clean.
synthetic_new_glossed.eaf,530,1114315,1116198,iɲ d̪ɔ pɘɾsi paɽha͡o̯akada,iɲ d̪ɔ pɘɾsi paɽha͡o̯-akad-a,1SG TOP language study-PRF-FIN,I have studied the language.
synthetic_bangla_glossed.eaf,531,1116198,1118072,oŋko d̪ɔ pɘɾsi ɾɔɽa,oŋko d̪ɔ pɘɾsi ɾɔɽ-a,3PL.ANIM TOP language speak-FIN,They will speak the language.
synthetic_dialogues_glossed.eaf,532,1118072,1121426,am d̪ɔ ɟɔmaʔ ɲama mɛnkʰan pʰɔʈɔ bam ɲama,am d̪ɔ ɟɔmaʔ ɲam-a mɛnkʰan pʰɔʈɔ ba-m ɲam-a,2SG TOP food get-FIN but photo NEG-2SG get-FIN,"You will get the food, but do not get the photo."
synthetic_see_paradigm.eaf,533,1121426,1122798,oŋkoko gɔc̚ʔɛd̪a,oŋko-ko gɔc̚ʔ-ɛ-d̪a,3PL.ANIM-3PL.ANIM die-PROG-FIN,They are dying.
synthetic_see_paradigm.eaf,534,1122798,1125137,iɲ d̪ɔ ɟɔmaʔ bɘɲ ɘkʰɾiɲa,iɲ d̪ɔ ɟɔmaʔ bɘ-ɲ ɘkʰɾiɲ-a,1SG TOP food NEG-1SG sell-FIN,I do not sell the food.
synthetic_new_glossed_3.eaf,535,1125137,1127647,mit̪ʔʈɛn bʰət͡ʃə d̪ɔ ɟɔlaɾɛ menaa,mit̪ʔ-ʈɛn bʰət͡ʃə d̪ɔ ɟɔla-ɾɛ mena-a,one-CLF.HUM niece TOP lake-LOC exist-FIN,One niece is in the lake.
synthetic_new_glossed_3.eaf,536,1127647,1129909,mit̪ʔʈɛn bapɔti dʰɔn d̪ɔ sɔhɔɽɾɛ menaa,mit̪ʔ-ʈɛn bapɔti dʰɔn d̪ɔ sɔhɔɽ-ɾɛ mena-a,one-CLF.HUM heritage TOP town-LOC exist-FIN,One heritage is in the town.
synthetic_bangla_glossed.eaf,537,1129909,1131975,apɛ d̪ɔ kat̪ʰa ɾɔɽa,apɛ d̪ɔ kat̪ʰa ɾɔɽ-a,2PL TOP word speak-FIN,You all will speak the word.
synthetic_see_paradigm.eaf,538,1131975,1134447,am d̪ɔ t̪o̯͡a bam ɲua,am d̪ɔ t̪o̯͡a ba-m ɲu-a,2SG TOP milk NEG-2SG drink-FIN,You do not drink the milk.
synthetic_dialogues_glossed.eaf,539,1134447,1135832,cɛt̪ʔlɛka menlɛa,cɛt̪ʔ-lɛka men-lɛ-a,how-like be.NFIN-1PL.EXCL-FIN,How are we?
synthetic_paradigm_glossed.eaf,540,1135832,1137984,iɲaʔ ɾan d̪ɔ nɔwaa,iɲ-aʔ ɾan d̪ɔ nɔwa-a,1SG-GEN medicine TOP new-FIN,My medicine is new.
synthetic_texts_glossed.eaf,541,1137984,1139771,gaɖaɾɛ ɔkt̪ɛ menaa,gaɖa-ɾɛ ɔkt̪ɛ mena-a,river-LOC time exist-FIN,There is a time in the river.
