dataset,sentence_id,issues,santali_sentence,english_gloss,source_eaf_file,source_eaf_utterance_id,confidence
generated_santali_5k_all_data.jsonl,LLM-002144,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Plea e to  ṭukuc̕ celaṅ h .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002145,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,phụsuc,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002146,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he will not cha il .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002147,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,caṇḍbo̱l onat,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002148,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,biṭi,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002149,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Plea e lo jhãp .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002150,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,kho̱ṭ ɛ ɾaŋga-o-t̪ɛ  bi lodam,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002151,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,khaenha,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002152,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,sota,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002153,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,we are perver sur .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002154,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,galaṅ,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002155,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There are people in the hou ạphim .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002156,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,V . li pạńjri,nan,initial_data_eaf_utterances.csv,5,medium
generated_santali_5k_all_data.jsonl,LLM-002157,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,dawat,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002158,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,e̱nhõ̠  kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ  end̪ɾa ɲam-le-d̪a,nan,santali_dialogues_glossed.eaf,6,medium
generated_santali_5k_all_data.jsonl,LLM-002159,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,ghoṭret̕ jel,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002160,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I do not expedite with  cratching noi bembha .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002161,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,parwa,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002162,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,mihũ jel,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002163,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,damkam,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002164,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no branching in/at  ore ṭikur .,,generated_high_confidence_sentence_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002165,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,guṅgwạok̕,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002166,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do not  aturate with fore cir .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002167,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,mandargo̱m,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002168,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,sasto̱r,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002169,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,dhạcri kul hõ̠baṅ…hõ̠baṅ,nan,lexicon(1).eaf,18,high
generated_santali_5k_all_data.jsonl,LLM-002170,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,chamak,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002171,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,we did di siạṛa pect .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002172,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  up  and down  in/at  ṭamka .,,generated_high_confidence_against_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002173,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,birạsput,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002174,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,golmal,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002175,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"Thi  i  we' sahed ,  account .",,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002176,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,lochon,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002177,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,barphại,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002178,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,cak̕,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002179,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,gam,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002180,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i the khucilạ hip in/at work hop .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002181,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Do I ha kabar gaḍa ?,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002182,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,hul,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002183,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I do un heathe el kạpci .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002184,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"Thi  i  you'  men bulu ,  men truation .",,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002185,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Do I di per surạg ?,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002186,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,sakam riṛ,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002187,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɔna i  . ḍaṇḍ,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002188,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,tabla,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002189,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no breath in/at cop ghamaṇḍ .,,generated_high_confidence_against_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002190,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,jalo,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002191,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do to jingle in/at  ite of a hou deb .,,generated_high_confidence_against_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002192,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,kãc,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002193,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,dhusra,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002194,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Do not di gui cạkti .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002195,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,khạri,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002196,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,lil,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002197,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,we do not to be in league with with licen ḍho̱k̕ .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002198,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,murgạ,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002199,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do to progno ticate by divination of cour phitạ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002200,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There are/i  one excu jugit .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002201,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I am not uncha ko̱ko̱c̕ .,,generated_high_confidence_sentence_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002202,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,bomal,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002203,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he doe ũṭ t a  pell with divi ion .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002204,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,bạndhi,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-002205,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Thi  i  not job' halap  (a type of gra ) .,,santali_synthetic_40k_sentences.csv,,medium
