sentence_id,santali_sentence,english_gloss,bangla_gloss,template_id,sentence_type,source_pattern,subject_slot,noun_slot,verb_slot,adjective_slot,adverb_slot,place_slot,number_slot,synthetic,quality_note,source_files
SYN-03416,ona dɔ khudri kan-a,That is particle.,ওটা কণা।,DEMO_NOM,nominal predicate,Report 5.1.1/5.1.17 demonstrative nominal predicate,,khudri [n.; Abstract; particle; কণা],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03417,am dɔ dhum-i chaklachạk-a,you do surfeit with tamasha (spectacle).,তুমি তামাশা অতিরিক্ত খাওয়া।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,am,dhum [n.; Entertainment; Tamasha (spectacle); তামাশা],chaklachạk [v.; Action; Surfeit; অতিরিক্ত খাওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03418,jo̱k-re kana kona banuʔ-a,There is no corners in/at direction.,দিক-তে কোণ নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,kana kona [n.; Shape; corners; কোণ],,,,jo̱k [n.; Place; direction; দিক],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03419,ona dɔ dhạrpilạk̕ kan-a,That is towzled.,ওটা এলোমেলো।,DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,dhạrpilạk̕ [adj.; Appearance; Towzled; এলোমেলো],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03420,am dɔ lạkum-len-a,you did to chew.,তুমি চিবানো করেছিল।,SUBJ_VERB_PAST,past verbal predicate,Report 5.1.12 past verbal predicate,am,,lạkum [v.; Action; to chew; চিবানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03421,ona dɔ hạri jui dɔ ba-ŋ kan-a,That is not hunting calls.,ওটা শিকারের ডাক নয়।,DEMO_NEG_NOM,negative nominal predicate,Report 5.1.15 nominal predicate negation,,hạri jui [n.; Action; hunting calls; শিকারের ডাক],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03422,nɔa dɔ cemoṛ khe̱t kan-a,This is a ductile rice-field.,এটা নমনীয় ধানের খেত।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,khe̱t [n.; Agriculture; rice-field; ধানের খেত],,cemoṛ [adj.; Quality; Ductile; নমনীয়],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03423,iɲ-aʔ mit't'e rãt minaʔ,I have one chariot.,আমি একটি রথ আছে।,POSS_EXIST,possessive/existential,Report 5.1.17 possessive existential,iɲ,rãt [n.; Object; chariot; রথ],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03424,uni dɔ ba-e bhõṇḍa-a,he/she will not pollute ceremonially.,সে আচার অনুযায়ী অপবিত্র করা করবে না।,SUBJ_VERB_NEG_FUTURE,negative future verbal predicate,Report 5.1.6 future verbal negation,uni,,bhõṇḍa [v.; Ritual; Pollute ceremonially; আচার অনুযায়ী অপবিত্র করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03425,iɲ dɔ nikạs-re gucạu kan-a,I do to dispel in/at opening.,আমি খোলা জায়গা-তে দূর করা / অপসারণ করা।,PLACE_VERB,locative verbal predicate,Report 5.1.13 locative verbal predicate,iɲ,,gucạu [v.; Action; to dispel; দূর করা / অপসারণ করা],,,nikạs [n.; Place; opening; খোলা জায়গা],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03426,badao me,"Please appoint, to.",নিয়োগ করা।,IMPERATIVE,imperative,Report 5.1.8 imperative,,,"badao [v.; Action; Appoint, to; নিয়োগ করা]",,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03427,iɲ dɔ jho̱go̱ṛ-a,I will to strive.,আমি চেষ্টা করা / সংগ্রাম করা করবে।,SUBJ_VERB_FUTURE,future verbal predicate,Report 5.1.3/5.1.6 future verbal predicate,iɲ,,jho̱go̱ṛ [v.; Action; to strive; চেষ্টা করা / সংগ্রাম করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03428,ona dɔ khacaṛ brno̱t kan-a,That is a fiery peace.,ওটা উগ্র শান্তি।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,brno̱t [n.; State; Peace; শান্তি],,khacaṛ [adj.; Quality; fiery; উগ্র],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03429,iɲ dɔ ḍạk-to bɔ-iɲ ujur-a,I do not to make application with crane (bird).,আমি সারস পাখি আবেদন করা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,iɲ,ḍạk [n.; Animal; Crane (bird); সারস পাখি],ujur [v.; Action; to make application; আবেদন করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03430,alɔ-m e̱pe̱ge̱r-a,Do not recriminate (of women).,পালটা অভিযোগ করা না।,PROHIBITIVE,negative imperative/prohibitive,Report 5.1.8 prohibitive,,,e̱pe̱ge̱r [v.; Speech; Recriminate (of women); পালটা অভিযোগ করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03431,iɲ dɔ arjoniạ-i laṭpaṭ-a,I do to wallow with producer.,আমি উৎপাদক গড়াগড়ি দেওয়া।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,iɲ,arjoniạ [n.; Occupation; Producer; উৎপাদক],laṭpaṭ [v.; Action; to wallow; গড়াগড়ি দেওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03432,am dɔ bạmbi-i gabao-a,you do dye with a species of eel.,তুমি এক প্রজাতির কুঁচলা মাছ রং করা।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,am,bạmbi [n.; Animal; A species of eel; এক প্রজাতির কুঁচলা মাছ],gabao [v.; Action; Dye; রং করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03433,nɔa dɔ gaḍlak̕ kan-a,This is ravine.,এটা খাঁড়া।,DEMO_NOM,nominal predicate,Report 5.1.1/5.1.17 demonstrative nominal predicate,,gaḍlak̕ [n.; Nature; Ravine; খাঁড়া],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03434,uni dɔ dukhṛi-i thạwi-a,he/she does to lodge with pocket.,সে পকেট থাকা / আশ্রয় নেওয়া।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,uni,dukhṛi [n.; Object; Pocket; পকেট],thạwi [v.; Action; to lodge; থাকা / আশ্রয় নেওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03435,iɲ dɔ nagar-re cạblạu kan-a,I do bite in/at city.,আমি শহর-তে কামড়ানো।,PLACE_VERB,locative verbal predicate,Report 5.1.13 locative verbal predicate,iɲ,,cạblạu [v.; Action; Bite; কামড়ানো],,,nagar [n.; Place; city; শহর],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03436,am dɔ ba-m kobak̕-a,you will not to hack.,তুমি কুপিয়ে কাটা করবে না।,SUBJ_VERB_NEG_FUTURE,negative future verbal predicate,Report 5.1.6 future verbal negation,am,,kobak̕ [v.; Action; to hack; কুপিয়ে কাটা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03437,abo dɔ ba-bon bidiạ-a,we will not turn a somersault.,আমরা ডিগবাজি খাওয়া করবে না।,SUBJ_VERB_NEG_FUTURE,negative future verbal predicate,Report 5.1.6 future verbal negation,abo,,bidiạ [v.; Action; Turn a somersault; ডিগবাজি খাওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03438,lakelak capot minaʔ,There are/is hundreds of thousands sound of a drum.,লক্ষ লক্ষ ঢোলের শব্দ আছে।,NUM_NOUN_EXIST,numbered existential,Report 5.1.17 number plus noun existential,,capot [n.; Sound; Sound of a drum; ঢোলের শব্দ],,,,,lakelak [num.; Number; hundreds of thousands; লক্ষ লক্ষ],true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03439,abo dɔ sạhại-to ba-bon besao-a,we do not mock with grace.,আমরা অনুগ্রহ উপহাস করা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,abo,sạhại [n.; Abstract; grace; অনুগ্রহ],besao [v.; Action; Mock; উপহাস করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03440,ona dɔ ho̱ṛ dɔ ba-ŋ kan-a,That is not santal (person).,ওটা সাঁওতাল নয়।,DEMO_NEG_NOM,negative nominal predicate,Report 5.1.15 nominal predicate negation,,ho̱ṛ [n.; Society; Santal (person); সাঁওতাল],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03441,abo dɔ khãedak̕ khoedak̕-re jamao kan-a,we do to coagulate in/at succession of mines.,আমরা খনির সারি-তে জমাট বাঁধা।,PLACE_VERB,locative verbal predicate,Report 5.1.13 locative verbal predicate,abo,,jamao [v.; Action; to coagulate; জমাট বাঁধা],,,khãedak̕ khoedak̕ [n.; Place; succession of mines; খনির সারি],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03442,ona dɔ be̱ro̱s kan-a,That is indisposed.,ওটা অসুস্থ।,DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,be̱ro̱s [adj.; Health; Indisposed; অসুস্থ],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03443,ona dɔ dao kan-a?,Is that buzzing?,ওটা কি গুনগুন শব্দ?,YESNO_ADJ,interrogative adjectival predicate,Report 5.1.7 adjectival yes/no question,,,,dao [n. / adj.; Sound; Buzzing; গুনগুন শব্দ],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03444,ro̱n kuhṛạ-re kankan banuʔ-a,There is no lacerating peeling in/at fog.,কুয়াশা-তে ছাড়ানো / খোসা ছাড়ানো নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,kankan [n.; Action; lacerating peeling; ছাড়ানো / খোসা ছাড়ানো],,,,ro̱n kuhṛạ [n.; Nature; fog; কুয়াশা],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03445,iɲ dɔ de̱bạsut-to bɔ-iɲ beṭhãṛ-a,I do not sit with displeasure.,আমি অসন্তোষ বসা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,iɲ,de̱bạsut [n.; Emotion; Displeasure; অসন্তোষ],beṭhãṛ [v.; Action; Sit; বসা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03446,nɔa dɔ barmo̱n mạrji kan-a,This is a fickle assent.,এটা চঞ্চল সম্মতি।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,mạrji [n./v.; Abstract; assent; সম্মতি],,barmo̱n [adj.; Personality; Fickle; চঞ্চল],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03447,gaḍo̱e saḍo̱c me,Please intermix.,মিশ্রিত করা।,IMPERATIVE,imperative,Report 5.1.8 imperative,,,gaḍo̱e saḍo̱c [v.; Action; Intermix; মিশ্রিত করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03448,nɔa dɔ caego kan-a,This is clapper-tongued.,এটা বাকপটু।,DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,caego [adj.; Speech; Clapper-tongued; বাকপটু],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03449,am dɔ ghạṛi-to ba-m kadhaṛ-a,you do not to devastate with instant / moment.,তুমি মুহূর্ত ধ্বংস করা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,am,ghạṛi [n.; Time; instant / moment; মুহূর্ত],kadhaṛ [v.; Action; to devastate; ধ্বংস করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03450,iɲ dɔ pac kan-a,I do to lance (in surgery).,আমি চিরে ফেলা।,SUBJ_VERB_PRESENT,present verbal predicate,Report 5.1.11 present verbal predicate,iɲ,,pac [v.; Health; to lance (in surgery); চিরে ফেলা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-03451,laboṛi me,Please to stultify oneself.,নিজেকে বোকা বানানো।,IMPERATIVE,imperative,Report 5.1.8 imperative,,,laboṛi [v.; Action; to stultify oneself; নিজেকে বোকা বানানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
