sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-000861,sikuạr,nan,,,medium,santali_glossed_new_2.eaf,28,apɛ-ɾɛn maɾaŋ-ba,,"[{""slot"": ""conj."", ""headword"": ""sikuạr"", ""pos"": ""conj."", ""english"": ""sling for carrying"", ""bangla"": ""বহনের ফালি"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000862,jalo -ɾɛ d̪ɛɟ-oʔ ɟɔkʰ-ɛ iɲ-aʔ gubli-ɾɛ-ɲ d̪ɔhɔl-e-d̪a,nan,,,medium,santali_dialogues_glossed.eaf,5,bas-ɾɛ d̪ɛɟ-oʔ ɟɔkʰ-ɛ iɲ-aʔ gubli-ɾɛ-ɲ d̪ɔhɔl-e-d̪a,,"[{""slot"": ""conj."", ""headword"": ""jalo"", ""pos"": ""conj."", ""english"": ""species of hawk"", ""bangla"": ""এক প্রজাতির বাজ পাখি"", ""semantic_domain"": ""Bird""}]",,,True,True
LLM-000863,rạsid,Uncle: How are your parents?,,,medium,santali_glossed_1.eaf,64,am-ɾɛn | gɔgɔ-baba | cɛt̪ʔ-lɛka | mena-kin-a,,"[{""slot"": ""n."", ""headword"": ""rạsid"", ""pos"": ""n."", ""english"": ""receipt"", ""bangla"": ""রসিদ"", ""semantic_domain"": ""Finance""}]",,,True,True
LLM-000864,nisṛạuna,nan,,,medium,matthew_santali_glossed.eaf,41,Ente Manwa Hopon do jirauk' maha-ren malik kan-ae,,"[{""slot"": ""n."", ""headword"": ""nisṛạuna"", ""pos"": ""n."", ""english"": ""reproof"", ""bangla"": ""তিরস্কার"", ""semantic_domain"": ""Language""}]",,,True,True
LLM-000865,gabcao,nan,,,medium,santali_glossed_new_2.eaf,111,d̪in-kalɔm noa d̪aɾe-ɾɛ baha baŋ ho-i̯-le-na,,"[{""slot"": ""v."", ""headword"": ""gabcao"", ""pos"": ""v."", ""english"": ""Penetrate"", ""bangla"": ""প্রবেশ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000866,bańcao ewɑwɑ-d̪e-ɑ ɑr-e met̪ɑ-d̪e-ɑ e prɔbʱu  ɑnɑl-em kʰɑn-em  ɑpʰɑ d̪ɑre-ɑn-ɑ,nan,,,medium,matthew_santali_glossed_ipa.eaf,32,nelpe mit̪t̪-en murhutʃ d͡ʒɔm hɔr hetʃ-kɑt̪e-ye sewɑwɑ-d̪e-ɑ ɑr-e met̪ɑ-d̪e-ɑ e prɔbʱu sɑnɑl-em kʰɑn-em sɑpʰɑ d̪ɑre-ɑn-ɑ,,"[{""slot"": ""v."", ""headword"": ""bańcao"", ""pos"": ""v."", ""english"": ""Recover, to get well"", ""bangla"": ""আরোগ্য লাভ করা"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000867,e̱ṛe̱ ɔ-ɾɛ d̪ɔhɔ-kam,nan,,,medium,santali_glossed_new_2.eaf,52,baksɔ-ɾɛ d̪ɔhɔ-kam,,"[{""slot"": ""v."", ""headword"": ""e̱ṛe̱"", ""pos"": ""v."", ""english"": ""Lie (falsify)"", ""bangla"": ""মিথ্যা বলা"", ""semantic_domain"": ""Speech""}]",,,True,True
LLM-000868,nidrạ,nan,,,medium,lexicon(1).eaf,240,hɔ̃͡i̯haɾ-baba,,"[{""slot"": ""n."", ""headword"": ""nidrạ"", ""pos"": ""n."", ""english"": ""drowsiness"", ""bangla"": ""তন্দ্রা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000869,sohoda,nan,,,medium,lexicon(1).eaf,219,gɔɽɔm-ba,,"[{""slot"": ""conj."", ""headword"": ""sohoda"", ""pos"": ""conj."", ""english"": ""succourer"", ""bangla"": ""উদ্ধারকারী"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-000870,ɟi goras sãohã ak'-e kami-ak-ad̪a,nan,,,medium,santali_matthew_glossed (1).eaf,26,ɟisu d̪o ona bad̪ae-ket̪'-e metat̪'-koa maeɟiu t͡ʃed̪ak'-pe d̪uk ok'-o-ye-kana ente iɲ laɡit̪' besak'-e kami-ak-ad̪a,,"[{""slot"": ""v."", ""headword"": ""goras sãohã"", ""pos"": ""v."", ""english"": ""to take care of"", ""bangla"": ""যত্ন নেওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000871,noa baɽge-ɾɛ bʰage ca surki  baŋ ho . jo-gɔ-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,92,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-gɔ-ʔ-a,,"[{""slot"": ""conj."", ""headword"": ""surki"", ""pos"": ""conj."", ""english"": ""ground bricks for mortar"", ""bangla"": ""ইটের গুঁড়ো"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000872,toa chale,nan,,,medium,santali_dialogues_glossed.eaf,22,t̪ikin ɾe-jaʔ gɘɖi ɲam-lɛn-kʰan bʰage ho͡i̯-ko-a,,"[{""slot"": ""n."", ""headword"": ""toa chale"", ""pos"": ""n."", ""english"": ""cream"", ""bangla"": ""ক্রিম / দুধের উপরের অংশ"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-000873,kharak̕,nan,,,medium,lexicon.eaf,138,bana,,"[{""slot"": ""n."", ""headword"": ""kharak̕"", ""pos"": ""n."", ""english"": ""slime from mouth"", ""bangla"": ""মুখের লালা"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-000874,ghạṭi,nan,,,medium,lexicon(1).eaf,122,panahi,,"[{""slot"": ""n."", ""headword"": ""ghạṭi"", ""pos"": ""n."", ""english"": ""loss"", ""bangla"": ""ক্ষতি / লোকসান"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-000875,dhuạ̃ dhuṅgiạ,nan,,,medium,santali_new_glossed.eaf,40,abo d̪ɔ cɛt̪ oŋ-ko-bo hɔhɔ-o̯a-ko-a,,"[{""slot"": ""n."", ""headword"": ""dhuạ̃ dhuṅgiạ"", ""pos"": ""n."", ""english"": ""Smoke"", ""bangla"": ""ধোঁয়া"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000876,dọhmot i,nan,,,medium,lexicon(1).eaf,118,akasi,,"[{""slot"": ""v."", ""headword"": ""dọhmot"", ""pos"": ""v."", ""english"": ""Slander"", ""bangla"": ""মিথ্যা নিন্দা করা"", ""semantic_domain"": ""Speech""}]",,,True,True
LLM-000877,dhusạu,"Arka: Come on, let's get to work.",,,medium,santali_glossed_1.eaf,104,d̪ɛla | kɘmi-bun | ɛhɔp̚ʔ-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""dhusạu"", ""pos"": ""v."", ""english"": ""Disparage"", ""bangla"": ""অবজ্ঞা করা"", ""semantic_domain"": ""Speech""}]",,,True,True
LLM-000878,damsao,nan,,,medium,santali_new_glossed.eaf,45,am d̪ɔ hɔla t̪in-ɾɛ ɔɽaʔ-ɛm hɛc͡ʔ-le-na,,"[{""slot"": ""v."", ""headword"": ""damsao"", ""pos"": ""v."", ""english"": ""Relapse (of illness)"", ""bangla"": ""রোগের পুনরাবৃত্তি"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000879,garmao,nan,,,medium,santali_glossed_new_3.eaf,70,ɟahan-aʔ ɟɘɾuɽ-ɔʔ-kʰan alɛ-m baɖai̯-oc-o-le-a,,"[{""slot"": ""v."", ""headword"": ""garmao"", ""pos"": ""v."", ""english"": ""to exert oneself"", ""bangla"": ""পরিশ্রম করা / চেষ্টা করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000880,bhajan,nan,,,medium,santali_bangla_glossed.eaf,30,iɲ d̪ɘi aɾ bʰɘgni-t̪iɲ d̪ɔ ɔka-ɾɛ menaʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""bhajan"", ""pos"": ""n."", ""english"": ""Basket"", ""bangla"": ""ঝুড়ি"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000881,menkʰan manwa hopon at͡ʃ'-ɾen  pạli ɔt̪e at͡ʃ'-ak' t̪ʰonok-ɾe-ye d̪uɾup'-a,nan,,,medium,santali_matthew_glossed (1).eaf,22,menkʰan manwa hopon at͡ʃ'-ɾen sanam d̪ut̪-ko sɔt̪e at͡ʃ'-ak' t̪ʰonok-ɾe-ye d̪uɾup'-a,,"[{""slot"": ""n."", ""headword"": ""pạli"", ""pos"": ""n."", ""english"": ""turn / rotation"", ""bangla"": ""পালা"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-000882,badaṛ,nan,,,medium,santali_glossed_new_3.eaf,19,mobaĭl-t̪ɛ pɛɽa-ko-aʔ boge ɟud̪ɘ-hɔ-m baɖai̯ d̪aɽe-jaʔ-a,,"[{""slot"": ""n."", ""headword"": ""badaṛ"", ""pos"": ""n."", ""english"": ""Thicket, a"", ""bangla"": ""ঝোপ"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000883,d̪i rago̱ṛ ɑnɑm lekɑn rɔɡ biɡʰin,nan,,,medium,santali_matthew_glossed.eaf,16,d̪isom hɔr-ko tɑlɑ-re sɑnɑm lekɑn rɔɡ biɡʰin,,"[{""slot"": ""prep."", ""headword"": ""rago̱ṛ"", ""pos"": ""prep."", ""english"": ""clambering"", ""bangla"": ""আরোহণ"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000884,banao,nan,,,medium,lexicon(1).eaf,55,la,,"[{""slot"": ""v."", ""headword"": ""banao"", ""pos"": ""v."", ""english"": ""Prepare, to make ready"", ""bangla"": ""প্রস্তুত করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000885,kokoak̕,nan,,,medium,santali_matthew_glossed.eaf,17,mɔn-re renɑ-d̪e-jɔk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""kokoak̕"", ""pos"": ""n."", ""english"": ""sarcastic plethora"", ""bangla"": ""ব্যঙ্গাত্মক অতিরঞ্জন"", ""semantic_domain"": ""Language""}]",,,True,True
LLM-000886,humdhum,nan,,,medium,matthew_santali_glossed_ipa.eaf,31,ɑd̪ɔ buru kʰɔn-e ɑrd̪-ɔye-n kʰɑn ɑd̪i ɡɑd̪el hɔr-kɔ pɑɲd͡ʒɑ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""humdhum"", ""pos"": ""v."", ""english"": ""to intimidate"", ""bangla"": ""ভয় দেখানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000887,kanso il e etagic'-le nel hor-ea,nan,,,medium,matthew_santali_glossed.eaf,39,Uni hijuk-an-ik aom am kan gea se etagic'-le nel hor-ea,,"[{""slot"": ""n."", ""headword"": ""kanso il"", ""pos"": ""n."", ""english"": ""first three quill feathers on a wing"", ""bangla"": ""পাখার প্রথম তিনটি বড় পালক"", ""semantic_domain"": ""Bird""}]",,,True,True
LLM-000888,dikiạu . j-a,nan,,,medium,santali_glossed_new.eaf,77,ɖaŋɾa-i̯ t̪ahɛn-kʰan abo uni ʈʰɛn-kʰɔn t̪o̯͡a-bon ɲu d̪aɽe-ke.j-a,,"[{""slot"": ""v."", ""headword"": ""dikiạu"", ""pos"": ""v."", ""english"": ""Pester"", ""bangla"": ""বিরক্ত করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000889,nui d̪o ɟi ḍah,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,10,nui d̪o ɟisu ɟiʰud̪i-koɾen ɾaɟ kana-e,,"[{""slot"": ""pron."", ""headword"": ""ḍah"", ""pos"": ""pron."", ""english"": ""Envy"", ""bangla"": ""ঈর্ষা"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-000890,bhear,nan,,,medium,santali_glossed_new_3.eaf,65,alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-ʔ-le-a,,"[{""slot"": ""v."", ""headword"": ""bhear"", ""pos"": ""v."", ""english"": ""Compare"", ""bangla"": ""তুলনা করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000891,pocla gam,nan,,,medium,santali_glossed_new_2.eaf,115,bɘɽiʲcʔ hɔɽ-ko alɛ ba-lɛ manɔt̪-ko-a,,"[{""slot"": ""n."", ""headword"": ""pocla gam"", ""pos"": ""n."", ""english"": ""old wives' fable"", ""bangla"": ""পুরনো কিংবদন্তি"", ""semantic_domain"": ""Culture""}]",,,True,True
LLM-000892,ghoṭao,nan,,,medium,santali_glossed_new_2.eaf,88,no-a-ko kat̪ʰa uni mɔca ɾɛ-hɔ̃ ba-i̯ ɘgu d̪aɽe-ke-a,,"[{""slot"": ""v."", ""headword"": ""ghoṭao"", ""pos"": ""v."", ""english"": ""to be proved"", ""bangla"": ""প্রমাণিত হওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000893,pharma,Relatives can be inquired through mobile.,,,medium,santali_glossed_1.eaf,19,mobaĭl-t̪ɛ | pɛɽa-ko-aʔ | boge | ɟud̪ɘ-hɔm | baɖa͡i̯ | d̪aɽe-aʔ-a,,"[{""slot"": ""n."", ""headword"": ""pharma"", ""pos"": ""n."", ""english"": ""mould"", ""bangla"": ""ছাঁচ"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000894,dãt,nan,,,medium,lexicon(1).eaf,89,moca,,"[{""slot"": ""n."", ""headword"": ""dãt"", ""pos"": ""n."", ""english"": ""Tooth"", ""bangla"": ""দাঁত"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-000895,iɲ-aʔ i kul d̪ɔ nɔnɖɛ kʰɔn pɛ ma . bapo̱ti dho ɘŋgi-iɲ-a,nan,,,medium,bangla_sentences_glossed.eaf,39,iɲ-aʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgi-iɲ-a,,"[{""slot"": ""n."", ""headword"": ""bapo̱ti dho"", ""pos"": ""n."", ""english"": ""Paternal estate"", ""bangla"": ""পৈতৃক সম্পত্তি"", ""semantic_domain"": ""Finance / Kinship""}]",,,True,True
LLM-000896,dalahi,nan,,,medium,santali_new_glossed.eaf,62,ɟɔm-ʔ bɘɽic͡ʔ-e-na,,"[{""slot"": ""pron."", ""headword"": ""dalahi"", ""pos"": ""pron."", ""english"": ""Marsh"", ""bangla"": ""জলাভূমি"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000897,hɘʈi̯͡ɘ baɟaɾ-ɾɛ ki ɘn-ko d̪ɔ pʰɔ ro̱kṭo̱k,nan,,,medium,santali_new_glossed (1).eaf,42,hɘʈi̯͡ɘ baɟaɾ-ɾɛ kisɘn-ko d̪ɔ pʰɔsɔl-ko ɘkʰɾiɲ-a aɾ ɟɘli̯͡ɘ-ko-d̪ɔ haka-ko ɘkʰɾiɲ-ko͡a,,"[{""slot"": ""n."", ""headword"": ""ro̱kṭo̱k"", ""pos"": ""n."", ""english"": ""impediment"", ""bangla"": ""বাধা"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-000898,ut̪u-ɾɛ ɟʰal ɟɘ nanha pusi toa,nan,,,medium,santali_new_glossed.eaf,60,ut̪u-ɾɛ ɟʰal ɟɘst̪i-je-na,,"[{""slot"": ""prep."", ""headword"": ""nanha pusi toa"", ""pos"": ""prep."", ""english"": ""wild milky plant"", ""bangla"": ""দুধের মতো রসযুক্ত বুনো গাছ"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000899,caḍo,nan,,,medium,santali_new_glossed.eaf,14,uni d̪ɔ t̪eheɲ ced̪aʔ ba-i͡ cala-o̯-le-na,,"[{""slot"": ""v."", ""headword"": ""caḍo"", ""pos"": ""v."", ""english"": ""Immerse"", ""bangla"": ""ডুবানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000900,Dhorom iate khed o o-k'-kan-ko ge-ko bhagan-a ente  khe̱t,nan,,,medium,matthew_santali_glossed.eaf,15,Dhorom iate khed oso-k'-kan-ko ge-ko bhagan-a ente serma raj do onko-ak-an-gea,,"[{""slot"": ""n."", ""headword"": ""khe̱t"", ""pos"": ""n."", ""english"": ""rice-field"", ""bangla"": ""ধানের খেত"", ""semantic_domain"": ""Agriculture""}]",,,True,True
LLM-000901,mec,nan,,,medium,santali_mark1_glossed.eaf,34,ɑr uri-ɑkʔ cetʔɑtʔ-ɑkʔ-te-kɔ bʱɑrɔy-enɑ ente ekotɑriɑ-nic lekɑ-e cetʔɑtʔ-kɔɑ,,"[{""slot"": ""prep."", ""headword"": ""mec"", ""pos"": ""prep."", ""english"": ""chair"", ""bangla"": ""চেয়ার"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000902,bhiḍi,nan,,,medium,santali_glossed_new_2.eaf,124,abo,,"[{""slot"": ""pron."", ""headword"": ""bhiḍi"", ""pos"": ""pron."", ""english"": ""Ewe"", ""bangla"": ""মাদী ভেড়া"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000903,site̕,nan,,,medium,lexicon.eaf,122,panahi,,"[{""slot"": ""n."", ""headword"": ""site̕"", ""pos"": ""n."", ""english"": ""beeswax"", ""bangla"": ""মোম"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000904,imɔn ɑr  imɔn-ren bɔehɑ ɑndreɑ tạr,nan,,,medium,santali_mark1_glossed.eaf,26,simɔn ɑr simɔn-ren bɔehɑ ɑndreɑsʔ-te-kin ɟɔreɡɔ-re hɑnde nhɑnde ɟɑl cɑkʔpɑkʔ-kɑne nɛl nɑmke-kɑ-tinɑ,,"[{""slot"": ""prep."", ""headword"": ""tạr"", ""pos"": ""prep."", ""english"": ""wire"", ""bangla"": ""তার"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000905,sataso̱ṅ,nan,,,medium,santali_glossed_new_3(1).eaf,66,buɖi-gɔ cɛt̪ʔ-lɛka mena-a hɔpɔn-ba,,"[{""slot"": ""conj."", ""headword"": ""sataso̱ṅ"", ""pos"": ""conj."", ""english"": ""confederates"", ""bangla"": ""সহযোগী"", ""semantic_domain"": ""Society""}]",,,True,True
LLM-000906,aet,nan,,,medium,matthew_santali_glossed.eaf,12,Mayak'-ko-de-ko bhagan-a ente onko do-ko maya oco-k'-a,,"[{""slot"": ""n."", ""headword"": ""aet"", ""pos"": ""n."", ""english"": ""Verse"", ""bangla"": ""পদ্য"", ""semantic_domain"": ""Literature""}]",,,True,True
LLM-000907,charchạr,nan,,,medium,santali_new_glossed.eaf,22,ɔka-t̪ɛm cala-o̯-le-na,,"[{""slot"": ""v."", ""headword"": ""charchạr"", ""pos"": ""v."", ""english"": ""Rend"", ""bangla"": ""ছিঁড়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000908,bạkuk̕,nan,,,medium,santali_matthew_glossed (1).eaf,4,aɾ laɾhai ɾeak' ud̪ãu-ko-pe ahːjom-a,,"[{""slot"": ""n."", ""headword"": ""bạkuk̕"", ""pos"": ""n."", ""english"": ""Crook"", ""bangla"": ""বাঁক, হুক"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000909,bega judạ ke . jaʔ,nan,,,high,santali_glossed_3.eaf,135,baske.jaʔ,,"[{""slot"": ""conj."", ""headword"": ""bega judạ"", ""pos"": ""conj."", ""english"": ""Health"", ""bangla"": ""স্বাস্থ্য"", ""semantic_domain"": ""Body""}, {""slot"": ""v."", ""headword"": ""ke"", ""pos"": ""v."", ""english"": ""verbal particle (conditional)"", ""bangla"": ""শর্তসূচক ক্রিয়াপদ"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000910,raj baha,nan,,,medium,santali_glossed_2.eaf,36,onko-kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa,,"[{""slot"": ""pron."", ""headword"": ""raj baha"", ""pos"": ""pron."", ""english"": ""sweet oleander"", ""bangla"": ""করবী গাছ"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000911,Ar Ji uṭi en par-omok'-kan-re Mathae-ko metae mitt-e hor ma ul uk'thau orak' then durup'-a-kan-e helke-de-a,nan,,,medium,matthew_santali_glossed.eaf,34,Ar Jisu onde khon-e sen par-omok'-kan-re Mathae-ko metae mitt-e hor masul uk'thau orak' then durup'-a-kan-e helke-de-a,,"[{""slot"": ""pron."", ""headword"": ""uṭi"", ""pos"": ""pron."", ""english"": ""joint"", ""bangla"": ""জোড়"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-000912,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾa a ɲu kat̪ɛ-t̪ʔ ɘɖi  diṇḍi koa,nan,,,medium,santali_glossed_new_3(1).eaf,4,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛ-t̪ʔ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i-ge-i̯ t̪ahɛ-i̯-en-a,,"[{""slot"": ""pron."", ""headword"": ""diṇḍi koa"", ""pos"": ""pron."", ""english"": ""Cocoon"", ""bangla"": ""রেশমের কোকুন"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000913,bepari,nan,,,medium,santali_glossed_new_3.eaf,72,am-ɾɛn gɔgɔ-baba lɘj-a-kin-mɛ am-buɖi-gɔ-i̯ ɾuɘ-ʔ-kan-a,,"[{""slot"": ""n."", ""headword"": ""bepari"", ""pos"": ""n."", ""english"": ""Trader"", ""bangla"": ""ব্যবসায়ী"", ""semantic_domain"": ""Occupation""}]",,,True,True
LLM-000914,teṅgo ruạ,nan,,,medium,lexicon(1).eaf,231,kɘʈiʲc̚ʔ gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""teṅgo ruạ"", ""pos"": ""n."", ""english"": ""starvation"", ""bangla"": ""অনাহার"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000915,hạthiạr,nan,,,medium,lexicon.eaf,185,san,,"[{""slot"": ""n."", ""headword"": ""hạthiạr"", ""pos"": ""n."", ""english"": ""instrument"", ""bangla"": ""যন্ত্র"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000916,baɽge bɛɽha͡i̯-t̪ɛ  iʈɘpʔ oɖa-o-kat̪ɛ goɖo  ghaṛwa,nan,,,medium,santali_glossed_dialogues.eaf,26,baɽge bɛɽha͡i̯-t̪ɛ siʈɘpʔ oɖa-o-kat̪ɛ goɖo sapʔ-ko,,"[{""slot"": ""n."", ""headword"": ""ghaṛwa"", ""pos"": ""n."", ""english"": ""sparrow"", ""bangla"": ""চড়ুই"", ""semantic_domain"": ""Bird""}]",,,True,True
LLM-000917,miʔ-hɔɽ  lenda,nan,,,medium,santali_dialogues_glossed.eaf,56,miʔ-hɔɽ sã͡o-t̪ɛ aɾ miʔ hɔɽ d̪ɔ alo-pɛ ɟuɾi-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""lenda"", ""pos"": ""n."", ""english"": ""smallest of a brood"", ""bangla"": ""সবচেয়ে ছোট বাচ্চা"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000918,hudạ,nan,,,medium,santali_dialogues_glossed.eaf,55,ɔkɔi-hɔ̃ alo-pɛ ɛgɛɾ-ko-a,,"[{""slot"": ""n."", ""headword"": ""hudạ"", ""pos"": ""n."", ""english"": ""class"", ""bangla"": ""শ্রেণি / গোত্র"", ""semantic_domain"": ""Society""}]",,,True,True
LLM-000919,Ar aleak' do be̱g bạte,nan,,,high,matthew_santali_glossed.eaf,24,Ar aleak' dos-ko ikakat-a-len cet-e-leka ale ho aleak' dodos-ko-le ikakat'-ta-ko,,"[{""slot"": ""pron."", ""headword"": ""be̱g"", ""pos"": ""pron."", ""english"": ""Bag"", ""bangla"": ""ব্যাগ"", ""semantic_domain"": ""Object""}, {""slot"": ""n."", ""headword"": ""bạte"", ""pos"": ""n."", ""english"": ""Courtyard of house"", ""bangla"": ""উঠান"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000920,co̱,nan,,,medium,lexicon.eaf,230,gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""co̱"", ""pos"": ""n."", ""english"": ""Emphatic particle"", ""bangla"": ""জোর দেওয়ার কণিকা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000921,pasar ɑ tʃɑlɑɔ-en-ɑ,nan,,,medium,matthew_santali_glossed_ipa.eaf,1,ɑɲɲɔm-ketʔ kʰɑn ɡɑlil-t̪e-ye sɑ tʃɑlɑɔ-en-ɑ,,"[{""slot"": ""v."", ""headword"": ""pasar"", ""pos"": ""v."", ""english"": ""to distend"", ""bangla"": ""ফুলিয়ে তোলা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000922,co̱ḍo̱,nan,,,medium,santali_glossed_new_3.eaf,46,baba-d̪ɔ mit̪ʔ-ʈɛn gʰaɾɔ̃ɟ-ɾɛn mukʰi̯ɘ hɔɽ,,"[{""slot"": ""n."", ""headword"": ""co̱ḍo̱"", ""pos"": ""n."", ""english"": ""Sound of falling water"", ""bangla"": ""জল পড়ার শব্দ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-000923,tear,nan,,,medium,santali_glossed_3.eaf,29,hamal,,"[{""slot"": ""adj."", ""headword"": ""tear"", ""pos"": ""adj."", ""english"": ""ready"", ""bangla"": ""প্রস্তুত"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000924,saoda pusri,nan,,,high,santali_glossed_new_3.eaf,58,baba-i̯-ɲ d̪isɘl-e-kʰan nit̪-hɔ̃ iɲ ɾaʔ ɾaʔ-iɲ ɘi̯-kɘɔ̯-a,,"[{""slot"": ""n."", ""headword"": ""saoda"", ""pos"": ""n."", ""english"": ""wares"", ""bangla"": ""পণ্য"", ""semantic_domain"": ""Business""}, {""slot"": ""pron."", ""headword"": ""pusri"", ""pos"": ""pron."", ""english"": ""pimple"", ""bangla"": ""ব্রণ"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000925,rimil or-ren hopon-ko numo-gok'-a,nan,,,medium,matthew_santali_glossed.eaf,14,Suk'luk-ko-ge-ko bhagan-a ente onko do Isor-ren hopon-ko numo-gok'-a,,"[{""slot"": ""n."", ""headword"": ""rimil"", ""pos"": ""n."", ""english"": ""cloud"", ""bangla"": ""মেঘ"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000926,bo̱ro̱p karṛa,nan,,,high,santali_new_glossed.eaf,64,ɟɔm-aʔ-ko-ɾɛ d̪ɔ ɖʰeɾ mɔsɔla-ko laga-o̯-ă-ka-d̪a,,"[{""slot"": ""n."", ""headword"": ""bo̱ro̱p"", ""pos"": ""n."", ""english"": ""Ice"", ""bangla"": ""বরফ"", ""semantic_domain"": ""Nature""}, {""slot"": ""n."", ""headword"": ""karṛa"", ""pos"": ""n."", ""english"": ""strangury"", ""bangla"": ""মূত্রকৃচ্ছ্র"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000927,dhutại,nan,,,medium,santali_new_glossed.eaf,41,abo d̪ɔ cɛt̪ oŋ-ko-bo hɔhɔ-o̯a-ʔ-ko t̪ahɛ̃-na,,"[{""slot"": ""n."", ""headword"": ""dhutại"", ""pos"": ""n."", ""english"": ""Malignity"", ""bangla"": ""দুরভিসন্ধি"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-000928,cala,nan,,,medium,santali_dialogues_glossed.eaf,48,laha d̪ɔ buɟʰh-ɘ-ă-ko-pɛ,,"[{""slot"": ""n."", ""headword"": ""cala"", ""pos"": ""n."", ""english"": ""Winnowing tray"", ""bangla"": ""ঝাড়ন"", ""semantic_domain"": ""Tool""}]",,,True,True
