sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,dictionary_slots_json,synthetic,needs_native_review
LLM-001662,There i sisir dak̕ ciou ne  in/at air .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is consciousness in/at air.,"[{""slot"": ""noun"", ""headword"": ""sisir dak̕""}]",True,True
LLM-001663,kakheṛa,,,,medium,generated_santali_5k.csv,,biṇḍuc̕,"[{""slot"": ""noun"", ""headword"": ""kakheṛa""}]",True,True
LLM-001664,he/ he i hadão .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she is bare.,"[{""slot"": ""noun"", ""headword"": ""hadão""}]",True,True
LLM-001665,gaṇḍa,,,,medium,generated_santali_large.csv,,kạr,"[{""slot"": ""noun"", ""headword"": ""gaṇḍa""}]",True,True
LLM-001666,lapaṭic̕,,,,medium,generated_santali_large.csv,,cupi,"[{""slot"": ""noun"", ""headword"": ""lapaṭic̕""}]",True,True
LLM-001667,"he/ he did deny ,  to refu run .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"he/she did deny, to refuse.","[{""slot"": ""noun"", ""headword"": ""run""}]",True,True
LLM-001668,I did crea kạmis .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I did crease.,"[{""slot"": ""noun"", ""headword"": ""kạmis""}]",True,True
LLM-001669,I do rut (animal) with ra podina .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do rut (animal) with rascal.,"[{""slot"": ""noun"", ""headword"": ""podina""}]",True,True
LLM-001670,kapar,,,,medium,generated_santali_5k.csv,,haḍ,"[{""slot"": ""noun"", ""headword"": ""kapar""}]",True,True
LLM-001671,itihas,,,,medium,generated_santali_large.csv,,ucạṛ,"[{""slot"": ""noun"", ""headword"": ""itihas""}]",True,True
LLM-001672,That i  we' bir pakar .,,,,medium,santali_synthetic_40k_sentences.csv,,That is we's tears.,"[{""slot"": ""noun"", ""headword"": ""bir pakar""}]",True,True
LLM-001673,ḍạṅgri,nan,,,medium,matthew_santali_glossed.eaf,28,Koe-re ado-e ema-pe-a ar nam bar-ae-pe ado-pe nata thop thob-pe ado jhic'-a-pe-a,"[{""slot"": ""n."", ""headword"": ""ḍạṅgri""}]",True,True
LLM-001674,paṇḍet,,,,medium,generated_santali_5k.csv,,bao,"[{""slot"": ""noun"", ""headword"": ""paṇḍet""}]",True,True
LLM-001675,jisu,I have learned to read and write from my father.,,,medium,santali_glossed_1.eaf,49,baba-ʈʰɛn-kʰɔn | iɲ | d̪ɔ | ɔlɔʔ | aɾ | paɽha͡ɔ̯-iɲ | cit̪ʔ-akad-a,"[{""slot"": ""n."", ""headword"": ""jisu""}]",True,True
LLM-001676,lag,,,,medium,generated_santali_5k.csv,,hạn,"[{""slot"": ""noun"", ""headword"": ""lag""}]",True,True
LLM-001677,ạrsi ɔʔkanko d̪ɔ baɽgiɾɛku abad̪ɔ . a,nan,,,medium,initial_data_eaf_utterances.csv,10,casɔʔkanko d̪ɔ baɽgiɾɛku abad̪ɔ.a,"[{""slot"": ""noun"", ""headword"": ""ạrsi""}]",True,True
LLM-001678,we have one mi tre  of the hou mojar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we have one mistress of the house.,"[{""slot"": ""noun"", ""headword"": ""mojar""}]",True,True
LLM-001679,That i  mea kuḍạm .,,,,medium,santali_synthetic_40k_sentences.csv,,That is measles.,"[{""slot"": ""noun"", ""headword"": ""kuḍạm""}]",True,True
LLM-001680,he/ he doe be̱ne̱t en how .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she does lessen how.,"[{""slot"": ""noun"", ""headword"": ""be̱ne̱t""}]",True,True
LLM-001681,Plea e to expo bũihạr .,,,,medium,santali_synthetic_40k_sentences.csv,,Please to expose.,"[{""slot"": ""noun"", ""headword"": ""bũihạr""}]",True,True
LLM-001682,I do not to grunt with a Hindu ca tahe̱r .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do not to grunt with a Hindu caste.,"[{""slot"": ""noun"", ""headword"": ""tahe̱r""}]",True,True
LLM-001683,"we do chafe ,  rub painfully in large ma moṛẽ ho̱ṛ .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"we do chafe, rub painfully in large masses.","[{""slot"": ""noun"", ""headword"": ""moṛẽ ho̱ṛ""}]",True,True
LLM-001684,gadha,,,,medium,generated_santali_5k.csv,,khajanci,"[{""slot"": ""noun"", ""headword"": ""gadha""}]",True,True
LLM-001685,ḍak,,,,medium,generated_santali_5k.csv,,murum jel,"[{""slot"": ""noun"", ""headword"": ""ḍak""}]",True,True
LLM-001686,There i  no bucket in/at courtyard of hou karka .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is no bucket in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""karka""}]",True,True
LLM-001687,we do tea karahi .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do tease.,"[{""slot"": ""noun"", ""headword"": ""karahi""}]",True,True
LLM-001688,Thi  i  large arãṛ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is largesse.,"[{""slot"": ""noun"", ""headword"": ""arãṛ""}]",True,True
LLM-001689,"There i  bet ,  wager in/at courtyard of hou khaṭ .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"There is bet, wager in/at courtyard of house.","[{""slot"": ""noun"", ""headword"": ""khaṭ""}]",True,True
LLM-001690,you will not cea chũc .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you will not cease.,"[{""slot"": ""noun"", ""headword"": ""chũc""}]",True,True
LLM-001691,There are/i  four mola saj .,,,,medium,generated_high_confidence_against_eaf.csv,,There are/is four molasses.,"[{""slot"": ""noun"", ""headword"": ""saj""}]",True,True
LLM-001692,phẽ̱ṛ,,,,medium,generated_santali_5k.csv,,cikạ̃ṛ,"[{""slot"": ""noun"", ""headword"": ""phẽ̱ṛ""}]",True,True
LLM-001693,sirloc̕ cẹ̃ṛẹ̃,,,,medium,generated_santali_large.csv,,lạhi,"[{""slot"": ""noun"", ""headword"": ""sirloc̕ cẹ̃ṛẹ̃""}]",True,True
LLM-001694,gaṇḍ gạruṛ,,,,medium,generated_santali_5k.csv,,honań,"[{""slot"": ""noun"", ""headword"": ""gaṇḍ gạruṛ""}]",True,True
LLM-001695,he/ he doe  to obtain with blotche  on the  palan .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does to obtain with blotches on the skin.,"[{""slot"": ""noun"", ""headword"": ""palan""}]",True,True
LLM-001696,I do to flop with large bhucạṛ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do to flop with largesse.,"[{""slot"": ""noun"", ""headword"": ""bhucạṛ""}]",True,True
LLM-001697,There i  no  ub cription in/at courtyard of hou e̱ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is no subscription in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""e̱""}]",True,True
LLM-001698,bharna,,,,medium,generated_santali_large.csv,,chõ̠c,"[{""slot"": ""noun"", ""headword"": ""bharna""}]",True,True
LLM-001699,you do out-ca biṇḍa tealthily .,,,,medium,generated_high_confidence_sentence_eaf.csv,,you do out-caste stealthily.,"[{""slot"": ""noun"", ""headword"": ""biṇḍa""}]",True,True
LLM-001700,Plea e cur khãc .,,,,medium,santali_synthetic_40k_sentences.csv,,Please curse.,"[{""slot"": ""noun"", ""headword"": ""khãc""}]",True,True
LLM-001701,be̱ne̱t̕,,,,medium,generated_santali_5k.csv,,cãwãr,"[{""slot"": ""noun"", ""headword"": ""be̱ne̱t̕""}]",True,True
LLM-001702,I do to peep in/at courtyard of hou rasa .,,,,medium,santali_synthetic_40k_sentences.csv,,I do to peep in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""rasa""}]",True,True
LLM-001703,bebo̱har,,,,medium,generated_santali_5k.csv,,ḍaṅgra jel,"[{""slot"": ""noun"", ""headword"": ""bebo̱har""}]",True,True
LLM-001704,I do pulveri baṛho̱nta .,,,,medium,santali_synthetic_40k_sentences.csv,,I do pulverise.,"[{""slot"": ""noun"", ""headword"": ""baṛho̱nta""}]",True,True
LLM-001705,ḍhokok̕ bele,,,,medium,generated_santali_5k.csv,,moca goco,"[{""slot"": ""noun"", ""headword"": ""ḍhokok̕ bele""}]",True,True
LLM-001706,I do to apply friction with oilman ca mo̱ro̱m .,,,,medium,santali_synthetic_40k_sentences.csv,,I do to apply friction with oilman caste.,"[{""slot"": ""noun"", ""headword"": ""mo̱ro̱m""}]",True,True
LLM-001707,That i  not po butel ion .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is not possession.,"[{""slot"": ""noun"", ""headword"": ""butel""}]",True,True
LLM-001708,gạbis,,,,medium,generated_santali_5k.csv,,dhurpạu,"[{""slot"": ""noun"", ""headword"": ""gạbis""}]",True,True
LLM-001709,There i  thre hing floor in/at  even  kharak̕  of Tauru .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is threshing floor in/at seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""kharak̕""}]",True,True
LLM-001710,he/ he doe  not prai khũn .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not praise.,"[{""slot"": ""noun"", ""headword"": ""khũn""}]",True,True
LLM-001711,I will to decrea mogol .,,,,medium,santali_synthetic_40k_sentences.csv,,I will to decrease.,"[{""slot"": ""noun"", ""headword"": ""mogol""}]",True,True
LLM-001712,totro,,,,medium,generated_santali_large.csv,,para,"[{""slot"": ""noun"", ""headword"": ""totro""}]",True,True
LLM-001713,That i  radiance before  unri phukni .,,,,medium,santali_synthetic_40k_sentences.csv,,That is radiance before sunrise.,"[{""slot"": ""noun"", ""headword"": ""phukni""}]",True,True
LLM-001714,khukhi ḍhae ado̱m minaʔ,,,,high,santali_synthetic_40k_sentences.csv,,karoṛ siń sado̱m minaʔ,"[{""slot"": ""noun"", ""headword"": ""khukhi""}, {""slot"": ""noun"", ""headword"": ""ḍhae""}]",True,True
LLM-001715,There i  no vi itor in/at  even  saṭak̕ suṭuk̕  of Tauru .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is no visitor in/at seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""saṭak̕ suṭuk̕""}]",True,True
LLM-001716,he/ he doe  not to be frayed with mu gendṛak̕ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does not to be frayed with musjid.,"[{""slot"": ""noun"", ""headword"": ""gendṛak̕""}]",True,True
LLM-001717,"you do refu bạckạr ,  to in/at  mall tributary of river .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"you do refuse, to in/at small tributary of river.","[{""slot"": ""noun"", ""headword"": ""bạckạr""}]",True,True
LLM-001718,gadjal,,,,medium,generated_santali_large.csv,,bạkuk̕,"[{""slot"": ""noun"", ""headword"": ""gadjal""}]",True,True
LLM-001719,N . water V . immer bemblaha,,,,medium,output_layoutA (1).csv,42,N.water V.immerse,"[{""slot"": ""noun"", ""headword"": ""bemblaha""}]",True,True
LLM-001720,kaḍrac̕ ko̱ḍro̱c̕ ar-re bolahat minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,jagesar-re bolahat minaʔ,"[{""slot"": ""noun"", ""headword"": ""kaḍrac̕ ko̱ḍro̱c̕""}]",True,True
LLM-001721,ona dɔ ka darap  kan-a ?,,,,medium,santali_synthetic_40k_sentences.csv,,ona dɔ kaskas kan-a?,"[{""slot"": ""noun"", ""headword"": ""darap""}]",True,True
LLM-001722,pichạuṛi ar-re raj rapajko minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,jagesar-re raj rapajko minaʔ,"[{""slot"": ""noun"", ""headword"": ""pichạuṛi""}]",True,True
LLM-001723,Thi  i  not mucu  di charged from no kuṇḍar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is not mucus discharged from nose.,"[{""slot"": ""noun"", ""headword"": ""kuṇḍar""}]",True,True
LLM-001724,Plea bạ̃ṛiạ̃ it on egg .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Please sit on eggs.,"[{""slot"": ""noun"", ""headword"": ""bạ̃ṛiạ̃""}]",True,True
LLM-001725,I do to puff in/at  ite of a hou nạkic̕ ghãs .,,,,medium,generated_high_confidence_sentence_eaf.csv,,I do to puff in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""nạkic̕ ghãs""}]",True,True
LLM-001726,That i  a puffed up fore bạisạu dhiri .,,,,medium,generated_high_confidence_sentence_eaf.csv,,That is a puffed up foreskin.,"[{""slot"": ""noun"", ""headword"": ""bạisạu dhiri""}]",True,True
LLM-001727,I am not uncha buru nala .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I am not unchaste.,"[{""slot"": ""noun"", ""headword"": ""buru nala""}]",True,True
LLM-001728,he/ he doe  amu damṛạ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does amuse.,"[{""slot"": ""noun"", ""headword"": ""damṛạ""}]",True,True
LLM-001729,you do to vaunt with arti bhap .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do to vaunt with artisan.,"[{""slot"": ""noun"", ""headword"": ""bhap""}]",True,True
LLM-001730,huli,,,,medium,generated_santali_large.csv,,jhinuk,"[{""slot"": ""noun"", ""headword"": ""huli""}]",True,True
LLM-001731,"I did refu cạlcul ,  to .",,,,medium,santali_synthetic_40k_sentences.csv,,"I did refuse, to.","[{""slot"": ""noun"", ""headword"": ""cạlcul""}]",True,True
LLM-001732,"Do not fix ,  to fa cuicui .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"Do not fix, to fasten.","[{""slot"": ""noun"", ""headword"": ""cuicui""}]",True,True
LLM-001733,you do di po eṅga .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do dispossess.,"[{""slot"": ""noun"", ""headword"": ""eṅga""}]",True,True
LLM-001734,khora im minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,cạr sim minaʔ,"[{""slot"": ""noun"", ""headword"": ""khora""}]",True,True
LLM-001735,dãṛgu,,,,medium,generated_santali_large.csv,,cihik bại,"[{""slot"": ""noun"", ""headword"": ""dãṛgu""}]",True,True
LLM-001736,moca goco a,,,,medium,generated_santali_large.csv,,basa,"[{""slot"": ""noun"", ""headword"": ""moca goco""}]",True,True
LLM-001737,Do not to excu dataram .,,,,medium,generated_high_confidence_sentence_eaf.csv,,Do not to excuse.,"[{""slot"": ""noun"", ""headword"": ""dataram""}]",True,True
LLM-001738,There i dạrji e (of foot) in/at caravan erai .,,,,medium,santali_synthetic_40k_sentences.csv,,There is base (of foot) in/at caravanserai.,"[{""slot"": ""noun"", ""headword"": ""dạrji""}]",True,True
LLM-001739,lucạ lamoṭ,,,,medium,generated_santali_5k.csv,,ḍabe,"[{""slot"": ""noun"", ""headword"": ""lucạ lamoṭ""}]",True,True
LLM-001740,mahatom,nan,,,medium,lexicon.eaf,122,panahi,"[{""slot"": ""n."", ""headword"": ""mahatom""}]",True,True
LLM-001741,you are wi peml .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you are wise.,"[{""slot"": ""noun"", ""headword"": ""peml""}]",True,True
LLM-001742,That i tạrpin sunum pect .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is respect.,"[{""slot"": ""noun"", ""headword"": ""tạrpin sunum""}]",True,True
LLM-001743,I  thi sikol hing ?,,,,medium,santali_synthetic_40k_sentences.csv,,Is this rushing?,"[{""slot"": ""noun"", ""headword"": ""sikol""}]",True,True
LLM-001744,chạpri,,,,medium,generated_santali_5k.csv,,jhumblại me̱ate,"[{""slot"": ""noun"", ""headword"": ""chạpri""}]",True,True
LLM-001745,"Thi  i  not anna , dosta .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is not anna, an.","[{""slot"": ""noun"", ""headword"": ""dosta""}]",True,True
LLM-001746,we do not have  exual intercour phatoe .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we do not have sexual intercourse.,"[{""slot"": ""noun"", ""headword"": ""phatoe""}]",True,True
LLM-001747,ḍhapa ḍhopo,,,,medium,generated_santali_5k.csv,,awapapa,"[{""slot"": ""noun"", ""headword"": ""ḍhapa ḍhopo""}]",True,True
LLM-001748,you do recriminate (of women) in/at  ite of a hou guru .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do recriminate (of women) in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""guru""}]",True,True
LLM-001749,we do hara  with arti dundu .,,,,medium,santali_synthetic_40k_sentences.csv,,we do harass with artisan.,"[{""slot"": ""noun"", ""headword"": ""dundu""}]",True,True
LLM-001750,Do not increa kẽoṭ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Do not increase.,"[{""slot"": ""noun"", ""headword"": ""kẽoṭ""}]",True,True
LLM-001751,I do not to ladle rice etc .  with ton piṇḍạ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do not to ladle rice etc. with tonsils.,"[{""slot"": ""noun"", ""headword"": ""piṇḍạ""}]",True,True
LLM-001752,dandagiri,,,,medium,generated_santali_5k.csv,,jạni jạti,"[{""slot"": ""noun"", ""headword"": ""dandagiri""}]",True,True
LLM-001753,I  thi  laid wa bisphor ?,,,,medium,santali_synthetic_40k_sentences.csv,,Is this laid waste?,"[{""slot"": ""noun"", ""headword"": ""bisphor""}]",True,True
LLM-001754,"he/ he i  running (water) ,  noo bandhec̕ .",,,,medium,santali_synthetic_40k_sentences.csv,,"he/she is running (water), noose.","[{""slot"": ""noun"", ""headword"": ""bandhec̕""}]",True,True
LLM-001755,je̱r,,,,medium,generated_santali_summary.csv,,kạliạ jirạ,"[{""slot"": ""noun"", ""headword"": ""je̱r""}]",True,True
LLM-001756,Do not cea inci .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Do not cease.,"[{""slot"": ""noun"", ""headword"": ""inci""}]",True,True
LLM-001757,godgud,,,,medium,generated_santali_large.csv,,cuicui,"[{""slot"": ""noun"", ""headword"": ""godgud""}]",True,True
LLM-001758,There are/i  two day-hor ạpus .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There are/is two day-horse.,"[{""slot"": ""noun"", ""headword"": ""ạpus""}]",True,True
LLM-001759,That i kahbạjiạ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,That is pregnant.,"[{""slot"": ""noun"", ""headword"": ""kahbạjiạ""}]",True,True
LLM-001760,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡  . moṭa lac̕,,,,medium,generated_santali_large.csv,,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡ . e̱bhe̱n,"[{""slot"": ""noun"", ""headword"": ""moṭa lac̕""}]",True,True
LLM-001761,sir .  j-a,,,,medium,generated_santali_5k.csv,,le̱ń e̱r . j-a,"[{""slot"": ""noun"", ""headword"": ""sir""}]",True,True
LLM-001762,ạidạri sim eṅga,,,,high,generated_santali_large.csv,,kasar,"[{""slot"": ""noun"", ""headword"": ""ạidạri""}, {""slot"": ""noun"", ""headword"": ""sim eṅga""}]",True,True
LLM-001763,ma . utạr,,,,medium,output_layoutA.csv,109,ma.jam,"[{""slot"": ""noun"", ""headword"": ""utạr""}]",True,True
LLM-001764,There i  no iron uten ko̱lo̱m  in/at cock-pit .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no iron utensils in/at cock-pit.,"[{""slot"": ""noun"", ""headword"": ""ko̱lo̱m""}]",True,True
LLM-001765,you will di po juknuc̕ mara buḍhi .,,,,medium,santali_synthetic_40k_sentences.csv,,you will dispossess.,"[{""slot"": ""noun"", ""headword"": ""juknuc̕ mara buḍhi""}]",True,True
LLM-001766,he/ he doe  not conver kaṇḍ .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she does not converse.,"[{""slot"": ""noun"", ""headword"": ""kaṇḍ""}]",True,True
LLM-001767,I do to  cempoṭ h in/at du t .,,,,medium,santali_synthetic_40k_sentences.csv,,I do to slash in/at dust.,"[{""slot"": ""noun"", ""headword"": ""cempoṭ""}]",True,True
LLM-001768,you do not di sunum pect with book .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do not disrespect with book.,"[{""slot"": ""noun"", ""headword"": ""sunum""}]",True,True
LLM-001769,There i  no reproach in/at  nańjer .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is no reproach in/at star.,"[{""slot"": ""noun"", ""headword"": ""nańjer""}]",True,True
LLM-001770,he/ he doe bayaban ide with gu to .,,,,medium,generated_high_confidence_sentence_eaf.csv,,he/she does reside with gusto.,"[{""slot"": ""noun"", ""headword"": ""bayaban""}]",True,True
LLM-001771,"That i  a inveterate men dar chini ,  men truation .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"That is a inveterate menses, menstruation.","[{""slot"": ""noun"", ""headword"": ""dar chini""}]",True,True
LLM-001772,I  thi  coar jahe̱r then ?,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Is this coarse?,"[{""slot"": ""noun"", ""headword"": ""jahe̱r then""}]",True,True
LLM-001773,That i  not ani hãs jaṅ eed .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is not anise seed.,"[{""slot"": ""noun"", ""headword"": ""hãs jaṅ""}]",True,True
LLM-001774,"I do not decompo pạcko ,  rot .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"I do not decompose, rot.","[{""slot"": ""noun"", ""headword"": ""pạcko""}]",True,True
