sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-000627,tumạl,nan,,,medium,matthew_santali_glossed_ipa.eaf,35,d̪elɑ pɑɲd͡ʒɑn-me kʰɑŋɡe beret̪-kɑt̪e-ye pɑɲd͡ʒɑ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""tumạl"", ""pos"": ""v."", ""english"": ""to glean"", ""bangla"": ""কুড়ানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000628,saba,nan,,,medium,santali_new_glossed.eaf,13,am d̪ɔ no̯a put̪ʰi-m paɽha-o̯-ka-d̪a,,"[{""slot"": ""n."", ""headword"": ""saba"", ""pos"": ""n."", ""english"": ""small tributary of river"", ""bangla"": ""ছোট শাখানদী"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000629,enhilɔkʔ d͡ʒi u d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk  apnar,nan,,,medium,matthew_santali_glossed_ipa.eaf,42,enhilɔkʔ d͡ʒisu d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk sen-kɑt̪e d̪ɔre-ɑɔ ɑr-er-e-ye d̪uruʔp-en-ɑ,,"[{""slot"": ""pron."", ""headword"": ""apnar"", ""pos"": ""pron."", ""english"": ""Oneself"", ""bangla"": ""নিজে, নিজেরে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000630,ni͡ɘ-baɾ uni-aʔ umɘɾ mɔ̃ɽɛ  ạprug,nan,,,medium,santali_new_glossed (1).eaf,9,ni͡ɘ-baɾ uni-aʔ umɘɾ mɔ̃ɽɛ sɛɾma ho͡i̯-e-na,,"[{""slot"": ""pron."", ""headword"": ""ạprug"", ""pos"": ""pron."", ""english"": ""Yourself"", ""bangla"": ""আপনি নিজে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000631,re̱ge̱ń,nan,,,medium,santali_glossed_dialogues.eaf,65,unɟɔ-kʰɛcʔ d̪ɔ hana at̪o nʰaɔ̯a at̪o hana gʰaɾɔ̃ɟ nʰao̯a gʰaɾɔ̃ɟ cal-aʔ hɘɟuʔ t̪ahɛ̃-kan-t̪a-ko-a,,"[{""slot"": ""n."", ""headword"": ""re̱ge̱ń"", ""pos"": ""n."", ""english"": ""nagging"", ""bangla"": ""খোঁচানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000632,baɽge bɛɽha͡i̯-t̪ɛ  iʈɘpʔ oɖa-o-kat̪ɛ goɖo  aḍe pase,nan,,,medium,santali_glossed_dialogues.eaf,26,baɽge bɛɽha͡i̯-t̪ɛ siʈɘpʔ oɖa-o-kat̪ɛ goɖo sapʔ-ko,,"[{""slot"": ""n."", ""headword"": ""aḍe pase"", ""pos"": ""n."", ""english"": ""Neighbourhood"", ""bangla"": ""পাড়া"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000633,babo̱t le̱bṛe̱c̕ erma raj-ge do-e maran-a,nan,,,high,matthew_santali_glossed.eaf,49,Ona ghuri-re-ge cela-ko Jisu then hec'-kate-ko men-ke-da Okoe endekhan serma raj-ge do-e maran-a,,"[{""slot"": ""prep."", ""headword"": ""babo̱t"", ""pos"": ""prep."", ""english"": ""Concerning"", ""bangla"": ""সম্পর্কে"", ""semantic_domain"": ""Relation""}, {""slot"": ""adj."", ""headword"": ""le̱bṛe̱c̕"", ""pos"": ""adj."", ""english"": ""yielding"", ""bangla"": ""নমনীয়"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-000634,ɔka  dhara,nan,,,medium,santali_new_glossed.eaf,35,ɔka sɛc͡ʔ-bo cala-o̯-lɛn-kʰac͡ʔ bʰage ho-i͡-ko-a,,"[{""slot"": ""n."", ""headword"": ""dhara"", ""pos"": ""n."", ""english"": ""Method"", ""bangla"": ""পদ্ধতি"", ""semantic_domain"": ""General""}]",,,True,True
LLM-000635,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ  ɘnɖi  dhũṛã marak̕ morok̕,nan,,,high,santali_glossed_new.eaf,87,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ sɘnɖi sim-iɲ ɘsul-ko̯͡a,,"[{""slot"": ""n."", ""headword"": ""dhũṛã"", ""pos"": ""n."", ""english"": ""Resin"", ""bangla"": ""রজন"", ""semantic_domain"": ""Material""}, {""slot"": ""v."", ""headword"": ""marak̕ morok̕"", ""pos"": ""v."", ""english"": ""to be depressed / sad"", ""bangla"": ""বিষাদগ্রস্ত হওয়া"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-000636,koraṛ murhut̕ i-t̪ɛ hako-ko bɘɽ hudṛa,nan,,,high,santali_bangla_glossed.eaf,4,a͡i̯malɛ-kat̪ɛ hako-ko sapʔ-ko-a ɟɛmɔn ɔkɔi d̪ɔ ɟʰɘli-t̪ɛ hako-ko ɟʰɘli-ko-a ɔkɔi d̪ɔ bɘɽsi-t̪ɛ hako-ko bɘɽsi-ko-a,,"[{""slot"": ""n."", ""headword"": ""koraṛ"", ""pos"": ""n."", ""english"": ""grandchild"", ""bangla"": ""নাতি-নাতনি"", ""semantic_domain"": ""Family""}, {""slot"": ""n."", ""headword"": ""murhut̕"", ""pos"": ""n."", ""english"": ""image"", ""bangla"": ""প্রতিমূর্তি"", ""semantic_domain"": ""Object""}, {""slot"": ""n."", ""headword"": ""hudṛa"", ""pos"": ""n."", ""english"": ""compartment"", ""bangla"": ""কামরা / খুপরি"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000637,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ |  jage,At some point the tiger understood this and told the pig.,,,medium,santali_glossed_1.eaf,16,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ | suk̚ɾi-e | mɛt̪-ad-e-a,,"[{""slot"": ""pron."", ""headword"": ""jage"", ""pos"": ""pron."", ""english"": ""whatever"", ""bangla"": ""যা কিছু"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000638,bilo̱m,nan,,,medium,lexicon.eaf,55,la,,"[{""slot"": ""v."", ""headword"": ""bilo̱m"", ""pos"": ""v."", ""english"": ""Tarry"", ""bangla"": ""দেরি করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000639,kạliạ jirạ -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,,medium,santali_glossed_2.eaf,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""kạliạ jirạ"", ""pos"": ""n."", ""english"": ""fennel seed"", ""bangla"": ""মৌরি"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000640,ak̕,nan,,,medium,santali_mark1_glossed.eaf,28,khɑn inɑ tɑptɑ-ɡe ɟɑl-kɔ bɑɡiɑtʔ-te-kin pɑnɟɑ-kedɑ-e,,"[{""slot"": ""prep."", ""headword"": ""ak̕"", ""pos"": ""prep."", ""english"": ""Of"", ""bangla"": ""এর, সম্পর্কিত"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000641,niti ɔprɔt ɔcɔ-yen tɑyɔm ɟi hisạbte,nan,,,high,santali_mark1_glossed.eaf,22,ɑdɔ ɟɔhɑn-e sɔprɔt ɔcɔ-yen tɑyɔm ɟisu dɔ ɡɑlil-te-ye hecʔ-enɑ,,"[{""slot"": ""pron."", ""headword"": ""niti"", ""pos"": ""pron."", ""english"": ""none absolutely"", ""bangla"": ""কেউ না"", ""semantic_domain"": ""Grammar""}, {""slot"": ""prep."", ""headword"": ""hisạbte"", ""pos"": ""prep."", ""english"": ""in accordance with"", ""bangla"": ""অনুসারে / অনুযায়ী"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000642,bạndhi,nan,,,medium,bangla_sentences_glossed.eaf,23,ɔɽaʔ-ɛm hɛʲc̚ʔ-ak-an-ɾɛ-d̪ɔ d̪ɛla-laŋ d̪ãɽa ɘgu-ja,,"[{""slot"": ""n."", ""headword"": ""bạndhi"", ""pos"": ""n."", ""english"": ""Hitch, snag"", ""bangla"": ""বাধা, আটকানো"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000643,tãt,nan,,,medium,lexicon.eaf,231,kɘʈiʲc̚ʔ gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""tãt"", ""pos"": ""n."", ""english"": ""catgut"", ""bangla"": ""বিড়ালের নাড়ি"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000644,mo̱ro̱t̕,nan,,,medium,santali_new_glossed.eaf,45,am d̪ɔ hɔla t̪in-ɾɛ ɔɽaʔ-ɛm hɛc͡ʔ-le-na,,"[{""slot"": ""v."", ""headword"": ""mo̱ro̱t̕"", ""pos"": ""v."", ""english"": ""to stink"", ""bangla"": ""দুর্গন্ধ ছড়ানো"", ""semantic_domain"": ""Sensation""}]",,,True,True
LLM-000645,bade a aŋ caba-ʔ-kan-a ceʔ-iɲ ceka-ja lɘ . ja-ɲ-mɛ ɛ,nan,,,medium,santali_glossed_dialogues.eaf,41,iɲ-aʔ hoɽo d̪aɾe-ko sasaŋ caba-ʔ-kan-a ceʔ-iɲ ceka-ja lɘ.ja-ɲ-mɛsɛ,,"[{""slot"": ""n."", ""headword"": ""bade"", ""pos"": ""n."", ""english"": ""Loom, a, part of"", ""bangla"": ""তাঁত"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000646,ɛnt̪ɛ net̪aɾ d̪ɔ ɟini -kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘ dạsi,nan,,,medium,santali_bangla_glossed.eaf,47,ɛnt̪ɛ net̪aɾ d̪ɔ ɟinis-kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘsti-jen-a,,"[{""slot"": ""n."", ""headword"": ""dạsi"", ""pos"": ""n."", ""english"": ""Fringe"", ""bangla"": ""ঝালর"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000647,lạukạ,nan,,,medium,santali_glossed_3.eaf,133,bele,,"[{""slot"": ""n."", ""headword"": ""lạukạ"", ""pos"": ""n."", ""english"": ""dinghy"", ""bangla"": ""ছোট নৌকা"", ""semantic_domain"": ""Transport""}]",,,True,True
LLM-000648,durbin,nan,,,medium,santali_new_glossed (1).eaf,25,biɾ ɾe-jaʔ d̪aɾe-ɾɛ cɛ̃ɽɛ̃-ko-ko t̪uk-ɘ-j-a,,"[{""slot"": ""n."", ""headword"": ""durbin"", ""pos"": ""n."", ""english"": ""Optical instrument"", ""bangla"": ""দূরবীন"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000649,tic̕ bad,nan,,,high,matthew_santali_glossed.eaf,30,Ado jhar jhar-e dak'-ke-da ar banbasi ard-oye-na ar-e hoe-ke-da ar ona orak'-te bajao-en-a menkhan ban rup'-len-a,,"[{""slot"": ""v."", ""headword"": ""tic̕"", ""pos"": ""v."", ""english"": ""to elongate"", ""bangla"": ""লম্বা করা"", ""semantic_domain"": ""Action""}, {""slot"": ""v."", ""headword"": ""bad"", ""pos"": ""v."", ""english"": ""Suspect, to"", ""bangla"": ""সন্দেহ করা"", ""semantic_domain"": ""Cognition""}]",,,True,True
LLM-000650,un kʰɔn d͡ʒi bhirobhoro,nan,,,medium,matthew_santali_glossed_ipa.eaf,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""bhirobhoro"", ""pos"": ""v."", ""english"": ""Open"", ""bangla"": ""খুলে যাওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000651,mud ɛʲcʔ calaʔ-me,nan,,,medium,santali_glossed_new_2.eaf,44,laha-sɛʲcʔ calaʔ-me,,"[{""slot"": ""prep."", ""headword"": ""mud"", ""pos"": ""prep."", ""english"": ""amidst"", ""bangla"": ""মাঝে"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000652,d̪inɘm-hilɘʔ  lekate,nan,,,medium,santali_glossed_new.eaf,31,d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""lekate"", ""pos"": ""n."", ""english"": ""taking"", ""bangla"": ""গ্রহণ"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000653,sud,nan,,,medium,lexicon.eaf,222,baba,,"[{""slot"": ""n."", ""headword"": ""sud"", ""pos"": ""n."", ""english"": ""usury"", ""bangla"": ""সুদ"", ""semantic_domain"": ""Finance""}]",,,True,True
LLM-000654,khoc̕ dạhin . jaʔ,nan,,,high,santali_glossed_3.eaf,135,baske.jaʔ,,"[{""slot"": ""conj."", ""headword"": ""khoc̕"", ""pos"": ""conj."", ""english"": ""than"", ""bangla"": ""অপেক্ষা"", ""semantic_domain"": ""Grammar""}, {""slot"": ""v."", ""headword"": ""dạhin"", ""pos"": ""v."", ""english"": ""Be pleased"", ""bangla"": ""খুশি হওয়া"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-000655,go̱to̱m,nan,,,medium,santali_matthew_glossed.eaf,18,hird̪ɑuk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""go̱to̱m"", ""pos"": ""n."", ""english"": ""ghee"", ""bangla"": ""ঘি"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-000656,mo̱ko̱do̱ma,nan,,,medium,santali_new_glossed.eaf,14,uni d̪ɔ t̪eheɲ ced̪aʔ ba-i͡ cala-o̯-le-na,,"[{""slot"": ""v."", ""headword"": ""mo̱ko̱do̱ma"", ""pos"": ""v."", ""english"": ""to sue in court"", ""bangla"": ""মামলা করা"", ""semantic_domain"": ""Law""}]",,,True,True
LLM-000657,do̱go̱j,nan,,,medium,santali_imperatives_glossed.eaf,39,apɛ ɔkɔ͡i ɔkɔ͡i-ko ɔna ʈoʈʰa calaʔ ba-pɛ mene-da,,"[{""slot"": ""n."", ""headword"": ""do̱go̱j"", ""pos"": ""n."", ""english"": ""Support"", ""bangla"": ""সহায়তা"", ""semantic_domain"": ""General""}]",,,True,True
LLM-000658,baca,nan,,,medium,lexicon.eaf,59,ul,,"[{""slot"": ""v."", ""headword"": ""baca"", ""pos"": ""v."", ""english"": ""Prove, to"", ""bangla"": ""প্রমাণ করা"", ""semantic_domain"": ""Cognition""}]",,,True,True
LLM-000659,i sisir dak̕ ã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,nan,,,medium,santali_glossed_new_2.eaf,4,iskul-kʰɔn ɾuɽ-kat̪ɛ maɲɟan ɟɔm t̪ajɔm gat̪e-ko sã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""sisir dak̕"", ""pos"": ""n."", ""english"": ""dew"", ""bangla"": ""শিশির"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000660,ucạṛ,nan,,,medium,matthew_santali_glossed_ipa.eaf,16,bʱɑɡɑn-ɡe-ɑpe ini iɑt̪e hɔr-kɔ kɑd̪ʱɑɔ-le-pe-re ɑr-kɔ kʰed̪-le-pe-re,,"[{""slot"": ""v."", ""headword"": ""ucạṛ"", ""pos"": ""v."", ""english"": ""to be infectious"", ""bangla"": ""সংক্রামক হওয়া"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000661,oara,nan,,,medium,santali_bangla_glossed.eaf,30,iɲ d̪ɘi aɾ bʰɘgni-t̪iɲ d̪ɔ ɔka-ɾɛ menaʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""oara"", ""pos"": ""n."", ""english"": ""forage"", ""bangla"": ""পশুর খাদ্য"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-000662,iɲ-d̪ɔː ɖaŋgɾa ɘ cehao,nan,,,medium,santali_glossed_new.eaf,74,iɲ-d̪ɔː ɖaŋgɾa ɘsul-iɲ mɛn-d̪-a,,"[{""slot"": ""v."", ""headword"": ""cehao"", ""pos"": ""v."", ""english"": ""Be conscious"", ""bangla"": ""সচেতন হওয়া"", ""semantic_domain"": ""Cognition""}]",,,True,True
LLM-000663,bõ̠hõ̠k,nan,,,medium,santali_glossed_new_2.eaf,8,naoa kicɾiʲcʔ hɔɾɔʔ kat̪ɛ aɖɛ ʈɔla-ɾɛn aɾ gat̪e-ko-ʈʰɛn d̪aɽan-lɛ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""bõ̠hõ̠k"", ""pos"": ""n."", ""english"": ""Portrait"", ""bangla"": ""প্রতিকৃতি"", ""semantic_domain"": ""Art""}]",,,True,True
LLM-000664,juknuc̕ mara buḍhi,nan,,,medium,santali_glossed_3.eaf,74,sanam-ko-̯͡aʔ,,"[{""slot"": ""n."", ""headword"": ""juknuc̕ mara buḍhi"", ""pos"": ""n."", ""english"": ""shrivelled old hag"", ""bangla"": ""বুড়ি ডাইনি"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-000665,baḍhao,nan,,,medium,matthew_santali_glossed.eaf,31,Ado buru khon-e ard-oye-n khan adi gadel hor-ko panja-ke-da,,"[{""slot"": ""v."", ""headword"": ""baḍhao"", ""pos"": ""v."", ""english"": ""Grow, to"", ""bangla"": ""বাড়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000666,cạtrạṛia buniạdi ho̱ṛko,nan,,,high,santali_glossed_dialogues.eaf,54,hɛ̃ gid̪ɾɘ-ko-d̪ɔ ɘɖi ɾaŋga-o seɾeɲ-ko aɾaʔ-ka-aʔ-a aɾ ko kɘ͡o̯mɘ͡o̯-oʔ-a,,"[{""slot"": ""n."", ""headword"": ""cạtrạṛia"", ""pos"": ""n."", ""english"": ""Churl"", ""bangla"": ""অভদ্র লোক"", ""semantic_domain"": ""Person""}, {""slot"": ""n."", ""headword"": ""buniạdi ho̱ṛko"", ""pos"": ""n."", ""english"": ""Founders of a village"", ""bangla"": ""গ্রামের প্রতিষ্ঠাতা"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-000667,ḍhanman,nan,,,medium,santali_glossed_new_3.eaf,104,d̪ɛla kɘmi-bun ɛhɔp̚ʔ-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""ḍhanman"", ""pos"": ""v."", ""english"": ""Totter"", ""bangla"": ""টলমল করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000668,ḍhaṅ,Nephew: Let us know if you need anything.,,,medium,santali_glossed_1.eaf,70,ɟahanaʔ | ɟɘɾuɽ-ɔʔ-kʰan | alɛ-m | baɖa͡i̯-oco-le-a,,"[{""slot"": ""v."", ""headword"": ""ḍhaṅ"", ""pos"": ""v."", ""english"": ""Be obstructed"", ""bangla"": ""বাধাগ্রস্ত হওয়া"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000669,baclao,nan,,,medium,santali_new_glossed.eaf,68,ɔɽaʔ bɛɽha-i͡-t̪ɛ d̪aɾe-ko ɾɔhɔ-i͡-aka-ʔ-a,,"[{""slot"": ""v."", ""headword"": ""baclao"", ""pos"": ""v."", ""english"": ""Escape, to"", ""bangla"": ""পালানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000670,alo-ben bot̪oɾ-ok'-a kɾu  ok'-ol-en ɟi e,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,15,alo-ben bot̪oɾ-ok'-a kɾus ok'-ol-en ɟisu-ben ɲam-e-kana,,"[{""slot"": ""pron."", ""headword"": ""e"", ""pos"": ""pron."", ""english"": ""Her"", ""bangla"": ""তার (স্ত্রীলিঙ্গ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000671,hikmat ạprug,nan,,,high,santali_glossed_new_3.eaf,58,baba-i̯-ɲ d̪isɘl-e-kʰan nit̪-hɔ̃ iɲ ɾaʔ ɾaʔ-iɲ ɘi̯-kɘɔ̯-a,,"[{""slot"": ""n."", ""headword"": ""hikmat"", ""pos"": ""n."", ""english"": ""cleverness"", ""bangla"": ""চাতুর্য / বুদ্ধিমত্তা"", ""semantic_domain"": ""Quality""}, {""slot"": ""pron."", ""headword"": ""ạprug"", ""pos"": ""pron."", ""english"": ""Yourself"", ""bangla"": ""আপনি নিজে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000672,ukil,nan,,,medium,santali_glossed_new_3.eaf,64,am-ɾɛn gɔgɔ-baba cɛt̪ʔ-lɛka mena-ʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""ukil"", ""pos"": ""n."", ""english"": ""advocate"", ""bangla"": ""উকিল"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-000673,dan,nan,,,medium,lexicon.eaf,132,sim,,"[{""slot"": ""n."", ""headword"": ""dan"", ""pos"": ""n."", ""english"": ""Gift"", ""bangla"": ""উপহার"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-000674,bao ḍo̱mko̱l,nan,,,high,santali_new_glossed.eaf,64,ɟɔm-aʔ-ko-ɾɛ d̪ɔ ɖʰeɾ mɔsɔla-ko laga-o̯-ă-ka-d̪a,,"[{""slot"": ""n."", ""headword"": ""bao"", ""pos"": ""n."", ""english"": ""Breath"", ""bangla"": ""শ্বাস"", ""semantic_domain"": ""Body""}, {""slot"": ""n."", ""headword"": ""ḍo̱mko̱l"", ""pos"": ""n."", ""english"": ""Buoy (floating and stationary)"", ""bangla"": ""বয়া"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000675,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ  ã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟini hal,nan,,,medium,santali_new_glossed (1).eaf,49,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ sã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟinis-ko-ɲ kiɾiɲ ɘgu-j-ɛt̪̚ʔ-kan t̪ahɛ-na,,"[{""slot"": ""n."", ""headword"": ""hal"", ""pos"": ""n."", ""english"": ""sap"", ""bangla"": ""গাছের রস"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000676,ciṭhi e etagic'-le nel hor-ea,nan,,,medium,matthew_santali_glossed.eaf,39,Uni hijuk-an-ik aom am kan gea se etagic'-le nel hor-ea,,"[{""slot"": ""n."", ""headword"": ""ciṭhi"", ""pos"": ""n."", ""english"": ""Note"", ""bangla"": ""নোট"", ""semantic_domain"": ""Communication""}]",,,True,True
LLM-000677,tekhar,nan,,,medium,santali_dialogues_glossed.eaf,48,laha d̪ɔ buɟʰh-ɘ-ă-ko-pɛ,,"[{""slot"": ""n."", ""headword"": ""tekhar"", ""pos"": ""n."", ""english"": ""times"", ""bangla"": ""সময়"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-000678,man ɑp' orɑ-d̪eɑ,nan,,,medium,santali_matthew_glossed.eaf,6,d̪ut-ko hec'-kɑte-ko sɑp'sorɑ-d̪eɑ,,"[{""slot"": ""n."", ""headword"": ""man"", ""pos"": ""n."", ""english"": ""manna"", ""bangla"": ""মান্না"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-000679,saro̱ dare,nan,,,medium,santali_matthew_glossed(1).eaf,25,ɑpe-ren bɑiri-ko ɑud̪ɑr-ko-pe ente on-ko d̪o-ko tir pitok'-ɑ,,"[{""slot"": ""n."", ""headword"": ""saro̱ dare"", ""pos"": ""n."", ""english"": ""pine tree"", ""bangla"": ""পাইন গাছ"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000680,mosal,nan,,,medium,lexicon.eaf,170,ipil,,"[{""slot"": ""n."", ""headword"": ""mosal"", ""pos"": ""n."", ""english"": ""lamp"", ""bangla"": ""প্রদীপ"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000681,Ado turui din tay-om Ji u do Patra  ar Jakob ar uni-ren boeha Johan  onde tor-a-kate mitt-ec' u ul buru-te e acar beohar,nan,,,medium,matthew_santali_glossed.eaf,47,Ado turui din tay-om Jisu do Patras ar Jakob ar uni-ren boeha Johan sonde tor-a-kate mitt-ec' usul buru-te eskar-re-ye ayur raka-p'-ket'-ko-a,,"[{""slot"": ""n."", ""headword"": ""acar beohar"", ""pos"": ""n."", ""english"": ""Conduct"", ""bangla"": ""আচরণ"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-000682,hɘʈi̯͡ɘ baɟaɾ-ɾɛ ki ɘn-ko d̪ɔ pʰɔ ghạnta,nan,,,medium,santali_new_glossed (1).eaf,42,hɘʈi̯͡ɘ baɟaɾ-ɾɛ kisɘn-ko d̪ɔ pʰɔsɔl-ko ɘkʰɾiɲ-a aɾ ɟɘli̯͡ɘ-ko-d̪ɔ haka-ko ɘkʰɾiɲ-ko͡a,,"[{""slot"": ""n."", ""headword"": ""ghạnta"", ""pos"": ""n."", ""english"": ""large bell"", ""bangla"": ""বড় ঘণ্টা"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000683,hara,nan,,,medium,santali_matthew_glossed(1).eaf,19,mɑhr-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o piɾtʰimi-ko ɑid̪ɑri-jonɑ,,"[{""slot"": ""n."", ""headword"": ""hara"", ""pos"": ""n."", ""english"": ""hill"", ""bangla"": ""পাহাড়"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000684,bạdhi u d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,nan,,,medium,santali_matthew_glossed.eaf,1,Jisu d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,,"[{""slot"": ""v."", ""headword"": ""bạdhi"", ""pos"": ""v."", ""english"": ""Ligature, to"", ""bangla"": ""বাঁধা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000685,Ar Ji apṛẽ en par-omok'-kan-re Mathae-ko metae mitt-e hor ma ul uk'thau orak' then durup'-a-kan-e helke-de-a,nan,,,medium,matthew_santali_glossed.eaf,34,Ar Jisu onde khon-e sen par-omok'-kan-re Mathae-ko metae mitt-e hor masul uk'thau orak' then durup'-a-kan-e helke-de-a,,"[{""slot"": ""pron."", ""headword"": ""apṛẽ"", ""pos"": ""pron."", ""english"": ""I"", ""bangla"": ""আমি"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000686,dikiạu,nan,,,medium,santali_glossed_new_2.eaf,111,d̪in-kalɔm noa d̪aɾe-ɾɛ baha baŋ ho-i̯-le-na,,"[{""slot"": ""v."", ""headword"": ""dikiạu"", ""pos"": ""v."", ""english"": ""Tease"", ""bangla"": ""তিরস্কার করা"", ""semantic_domain"": ""Action""}]",,,True,True
