gt_source,gt_id,gt_santali,gt_english,gt_bangla,gt_extra
Santali_dataset_parsed.csv,1019,baŋgaliko lekage oŋko̯͡aʔhɔ̃ ɟud̪ɘ pɘɾsi aɾ ni.jɘm ɘɾi mena.a.,"Like the Bangalees, they also have distinct languages and customs.",বাঙালিদের মতো তাদেরও আলাদা ভাষা ও রীতিনীতি আছে।,
Santali_dataset_parsed.csv,1020,bɛ͡o̯haɾ t̪ʰoɽa ho.joʔkan kakʰant̪ɛ a͡i̯ma pɘɾsiko ad̪ɔʔkana.,Many languages are disappearing due to lack of usage.,ব্যবহার কম হওয়ার কারণে অনেকগুলো ভাষা হারিয়ে যাচ্ছে।,
Santali_dataset_parsed.csv,1021,gid̪ɾɛko lɘgit̪̚ʔ apnaɾ pɘɾsit̪ɛ ɔlɔʔ paɽha͡o̯ ɟɘɾuɽa.,It is important for children to study in their own language.,নিজের ভাষায় পড়াশুনা করা শিশুদের জন্য জরুরি।,
Santali_dataset_parsed.csv,1022,gid̪ɾɘ bid̪ɘlɾɛ gɔgɔ pɘɾsit̪ɛ ɔlɔʔ paɽha͡o̯ baŋ ho͡i̯lɛnkʰan t̪a.jɔmt̪ɛ apnaɾ pɘɾsi aɾ cet̪̚ʔ baŋ ho.joʔkana.,"If one does not study in their mother language in childhood, one does not learn their own language later.",শৈশবে মাতৃভাষায় পড়াশুনা না করলে পরে নিজের ভাষা আর শেখা হয় না।,
Santali_dataset_parsed.csv,1023,iɲd̪ɔ iɲaʔ pɘɾsiɲ d̪ulɘɽaʔa.,I love my language.,আমি আমার ভাষাকে ভালোবাসি।,
Santali_dataset_parsed.csv,1024,iɲd̪ɔ iɲaʔ d̪isɘmiɲ d̪ulɘɽed̪a.,I love my country.,আমি আমার দেশকে ভালোবাসি।,
Santali_dataset_parsed.csv,1025,iɲaʔ sɔneɾ baŋla iɲd̪ɔ amiɲ d̪ulɘɽɛt̪̚ʔme.ja.,"My golden Bangla, I love you.","‌আমার সোনার বাংলা, আমি তোমায় ভালোবাসি।",
Santali_dataset_parsed.csv,1026,"ad̪ɔm pɘɾsi baŋla akʰɔɾko bɛ͡o̯haɾa, ad̪ɔm pɘɾsi iŋɾeɟi sɛ ɾoman akʰɔɾko bɛ͡o̯haɾa, aɾ ad̪ɔm pɘɾsi.jaʔd̪ɔ apnaɾaʔ akʰɔɾ mena.a.","Some languages use Bangalee fonts, some languages use English/Roman fonts, and some languages have their own fonts.","কিছু ভাষা বাংলা বর্ণ ব্যবহার করে, কিছু ভাষা ইংরেজি/রোমান হরফ ব্যবহার করে এবং কিছু ভাষার নিজস্ব বর্ণ আছে।",
Santali_dataset_parsed.csv,1027,babad̪ɔ mit̪̚ʔʈɛn gʰaɾɔ̃ɟɾɛn mukʰi̯͡ɘ hɔɽ.,Father is the head person/ man of a family.,বাবা একটি পরিবারের প্রধান ব্যক্তি/ মানুষ।,
Santali_dataset_parsed.csv,1028,uni d̪ɔ gʰaɾɔɟɾe.jaʔɛ ɲɛɭbaɽa.ja.,He takes care of the family.,তিনি পরিবারের দেখাশোনা করেন।,
Santali_dataset_parsed.csv,1029,iɲbaba d̪ɔ kʰɛt̪ɾɛ kɘmikat̪ɛt̪̚ʔɛ kɘmhɘ.jɛt̪̚ʔkant̪ahɛ̃na.,My father used to earn by working in agricultural fields.,আমার বাবা কৃষি/ ক্ষেতে কাজ করে আয় করতেন।,
Santali_dataset_parsed.csv,1030,babaʈʰɛnkʰɔn iɲd̪ɔ ɔlɔʔ aɾ paɽha͡ɔ̯iɲ cit̪̚ʔakad̪a.,I have learned to read and write from my father.,বাবার কাছ থেকে আমি পড়তে ও লিখতে শিখেছি।,
Santali_dataset_parsed.csv,1031,ɔk̚t̪ɛ ɔk̚t̪ɛ iskul cʰuʈilɛnkʰan ɲɛlɘɲ baba d̪ɔ iɲlɘgit̪̚ʔ iskul baɾhɛɾɛ͡i̯ t̪eŋgo.ăkana.,"Sometimes when the school hours were over, I saw my father standing outside the school for me.",মাঝে মাঝে স্কুল ছুটি হলে দেখতাম — বাবা আমার জন্য স্কুলের বাইরে দাঁড়িয়ে আছেন।,
Santali_dataset_parsed.csv,1032,biɖɘ͡o̯ɾɛ bʰage ɾeɟal t̪a.jɔm babaɔ̯͡aʔ mɛ̃t̪̚ʔd̪aʔiɲ ɲɛl lɛd̪a.,I saw tears in my father's eyes after getting good results in the exam.,পরীক্ষায় ভালো ফল করার পর বাবার চোখে পানি দেখেছিলাম।,
Santali_dataset_parsed.csv,1033,unɾɛ bɘɲbaɖa͡i̯kant̪ahɛ̃na a͡i̯mahɔɽ ɾɘskɘlɛnkʰanhɔ̃ ku ɾaːga.,I did not know that many people cry even when they are happy.,তখন জানতাম না অনেকে আনন্দ পেলেও কাঁদে।,
Santali_dataset_parsed.csv,1034,baba aʲc̚ʔt̪ɛt̪̚ʔhɔ̃ ɟɘst̪i ba͡i̯ ɔlɔʔ paɽha͡o̯ d̪aɽe.jakad̪a.,Father himself could not study much.,বাবা নিজে বেশি পড়ালেখা করতে পারেননি।,
Santali_dataset_parsed.csv,1035,mɛnkʰan uni͡i̯ kʰɔɟlɛna iɲ e.meɲ pas ma.,But he wanted me to pass MA.,কিন্তু তিনি চেয়েছিলেন আমি এমএ পাস করি।,
Santali_dataset_parsed.csv,1036,uni ɔk̚t̪ɛ ɔk̚t̪ɛ d̪akaut̪u kɘmiɾɛ gɔgɔhɔ̃.jɛ gɔɽɔ.a͡i̯kan t̪ahɛ̃na.,He sometimes helped my mother in cooking.,তিনি মাঝে মাঝে রান্নার কাজে মাকে সহায়তা করতেন।,
Santali_dataset_parsed.csv,1037,baba t̪inɾɛ͡i̯ haɽam lena unɾɛ iɲ uniɲ ɟɔt̪ɔnăkadi.ja.,I took care of father when he got old.,বাবা যখন বৃদ্ধ হয়েছিলেন তখন আমি তার যত্ন করেছি।,
Santali_dataset_parsed.csv,1038,kɘʈiʲc̚ʔkʰɔnge baba d̪ɔ iɲɾɛn paɲɟalek hɔɽ kana͡i̯.,"From my childhood, my father was a person I could follow.",শিশুকাল থেকেই বাবা আমার কাছে অনুসরণযোগ্য মানুষ।,
Santali_dataset_parsed.csv,1039,baba͡i̯ɲ d̪isɘlekʰan nit̪̚hɔ̃ iɲ ɾaʔ ɾaʔiɲ ɘ͡i̯kɘo̯͡͡a.,I still feel like crying when I remember my father.,বাবাকে মনে পড়লে এখনও আমার কান্না পায়।,
Santali_dataset_parsed.csv,1040,iɲd̪ɔ iɲ baba ni̯͡͡ɘt̪ɛɲ gɔɾɔbɔʔkana.,I feel proud of my father.,আমি আমার বাবাকে নিয়ে গর্ব করি।,
Santali_dataset_parsed.csv,1041,iɲiɲ kʰɔɟɔʔkana iɲɾɛn gid̪ɾɘhɔ̃ iɲ ni̯͡ɘt̪ɛ gɔɾɔb oco̯͡a.,I want my child to be proud of me too.,আমি চাই — আমার সন্তানও আমাকে নিয়ে গর্ব করুক।,
Santali_dataset_parsed.csv,1042,"ɟohaɾ hɔpɔnba, cɛt̪̚ʔlɛka mɛnama?","Nephew: [Greetings] Uncle, how are you?","ভাতিজা: [নমস্কার] কাকা, কেমন আছেন?",
Santali_dataset_parsed.csv,1043,mɔɟge minɘɲɘ bɘbu.,Uncle: I am fine my son.,কাকা: ভালো আছি বাবা।,
Santali_dataset_parsed.csv,1044,am cɛt̪̚ʔlɛka mɛnama?,Uncle: How are you?,কাকা: তুমি কেমন আছো?,
Santali_dataset_parsed.csv,1045,amɾɛn gɔgɔbaba cɛt̪̚ʔlɛka menaʔkinɘ?,Uncle: How are your parents?,কাকা: তোমার বাবা-মা কেমন আছেন?,
Santali_dataset_parsed.csv,1046,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja.,Nephew: We are all fine.,ভাতিজা: আমরা সবাই ভালো আছি।,
Santali_dataset_parsed.csv,1047,buɖigɔ cɛt̪̚ʔlɛka mena.ja hɔpɔnba?,"Nephew: How is grandmother, Uncle?","ভাতিজা: দাদি কেমন আছেন, কাকা?",
Santali_dataset_parsed.csv,1048,hɔlakʰɔn uni͡i̯ ɾu̯͡ɘʔkana.,Uncle: She is sick since yesterday.,কাকা: তিনি গতকাল থেকে অসুস্থ।,
Santali_dataset_parsed.csv,1049,gunɘnɔʔkɘnɘɲ t̪eheɲ uni ɖakt̪aɾʈʰɛniɲ idi͡i̯.ja.,Uncle: I think I will take her to the doctor today.,কাকা: ভাবছি আজ তাকে ডাক্তারের কাছে নিয়ে যাবো।,
Santali_dataset_parsed.csv,1050,ɔnage bʰage ho.jo.a.,Nephew: That would be good.,ভাতিজা: সেটাই ভালো হবে।,
Santali_dataset_parsed.csv,1051,ɟahanaʔ ɟɘɾuɽɔʔkʰan alɛm baɖa͡i̯ŏcole.ja.,Nephew: Let us know if you need anything.,ভাতিজা: কোনো কিছুর দরকার হলে আমাদের জানাবেন।,
Santali_dataset_parsed.csv,1052,ac.cʰaɲ baɖa͡i̯ocope.ja.,"Uncle: Alright, I will let you know.","কাকা: আচ্ছা, জানাবো।",
Santali_dataset_parsed.csv,1053,amɾɛn gɔgɔbaba lɘ.jakinmɛ ambuɖigɔ͡i̯ ɾu̯͡ɘʔkana.,Uncle: Tell your parents your grandmother is ill.,কাকা: তোমার বাবা-মাকে বলে দিও তোমার দাদি অসুস্থ।,
Santali_dataset_parsed.csv,1054,uŋkinhɔ̃ hiɟuʔmɛt̪a͡o̯ăkinmɛ.,Uncle: Tell them to come.,কাকা: তাদেরকে আসতে বলিও।,
Santali_dataset_parsed.csv,1055,ɟɘɾuɽgeʲɲ lɘ͡i̯.akina.,Nephew: Of course I will tell them.,ভাতিজা: অবশ্যই বলবো।,
Santali_dataset_parsed.csv,1056,t̪ʰɔɽad̪in bʰit̪̚ɾiɾigi iɲaʔ biɖɘ͡o̯ ɛhɔbɔʔa.,Nephew: My exam is ahead.,ভাতিজা: সামনে আমার পরীক্ষা।,
Santali_dataset_parsed.csv,1057,iɲlɘgit̪̚ʔ bint̪i͡i̯mɛ.,Nephew: Pray for me.,ভাতিজা: আমার জন্য আর্শীবাদ/প্রার্থনা করবেন।,
Santali_dataset_parsed.csv,1058,bʰaget̪ɛ paɽhaʔmɛ.,Uncle: Study well.,কাকা: ভালোমতো পড়াশুনা করো।,
Santali_dataset_parsed.csv,1059,a͡imad̪inkʰɔn alɛ ʈoʈʰaɾɛ ɟahan pɔɾɔb baŋ hojoʔkana.,Arka: For many days there happens no festival in our locality.,অর্ক: অনেকদিন থেকে আমাদের এলাকায় কোনো উৎসব হয় না।,
Santali_dataset_parsed.csv,1060,"d̪ɛla, abo mit̪̚ʔʈɛn pɔɾɔbbon sapɽa͡o̯kat̪̚ʔlege.","Arka: Come on, let's organize a festival.","অর্ক: চলো, আমরা একটা উৎসবের আয়োজন করি।",
Santali_dataset_parsed.csv,1061,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis.","Pradeep: Yes, it's a great/good idea.","প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",
Santali_dataset_parsed.csv,1062,amd̪ɔ cɛt̪̚ʔ no̯͡a ni̯͡ɘt̪ɛ ɟahanaʔɛm ganɖɔnakad̪a?,Pradeep: Have you thought about it?,প্রদীপ: তুমি কি এটা নিয়ে কিছু ভেবেছ?,
Santali_dataset_parsed.csv,1063,pɔɾɔbɾɛ cɛt̪̚ʔ cɛt̪̚ʔ t̪ahɛ̃na?,Pradeep: What will be in the festival?,প্রদীপ: উৎসবে কী কী থাকবে?,
Santali_dataset_parsed.csv,1064,pɔɾɔbɾɛ ɛnɛʲc̚ʔ seɾeɲ t̪ahɛna.,Arka: The festival will include dancing and singing.,অর্ক: উৎসবে নাচ-গান থাকবে।,
Santali_dataset_parsed.csv,1065,ɔna sa͡ɔ̯t̪ɛ miʔʈɛn pʰuʈbɔl kʰilɘʈ t̪ahɛ̃na.,Arka: There will also be a football match.,অর্ক: সেই সাথে একটা ফুটবল ম্যাচ থাকবে।,
Santali_dataset_parsed.csv,1066,pʰuʈbɔl kʰilɘʈ d̪ɔ ho.jo.a bap̚laɔ͡͡akan aɾ ɖɘŋu̯͡ɘku t̪alaɾɛ.,Arka: The football match will be between the married and the unmarried.,অর্ক: ফুটবল ম্যাচটি হবে বিবাহিত এবং অবিবাহিতদের মধ্যে।,
Santali_dataset_parsed.csv,1067,nɔ̯͡a pɔɾɔp̚ t̪is aɾ ɔkaɾɛ ho͡i̯ oco d̪aɽeja.a.,Pradeep: When and where can this festival be held?,প্রদীপ: এই উৎসব কবে এবং কোথায় করা যায়?,
Santali_dataset_parsed.csv,1068,cʰuʈi hilɘʔ sapɽa͡ɔ̯lɛkʰan abu iskulɾe.jaʔ maʈʰbun bɛbɔhaɾ d̪aɽe.jaʔa.,Arka: We can use the school grounds if we organize on holidays.,অর্ক: ছুটির দিনে আয়োজন করলে আমরা আমাদের স্কুলের মাঠটি ব্যবহার করতে পারবো।,
Santali_dataset_parsed.csv,1069,abu̯͡aʔ pɔɾɔbɾɛ iskuld̪ɔ sã͡ot̪ɛ d̪ɔhɔ ɟɘɾuɽa.,Pradeep: We need to include the school in our festival.,প্রদীপ: আমাদের উৎসবে স্কুলকে সাথে রাখা দরকার।,
Santali_dataset_parsed.csv,1070,ced̪aʔsɛ iskulɾɛn gid̪ɾɘko aboko gɔɽɔ d̪aɽe͡o̯ɘ̆bona.,Pradeep: Because school students could help us.,"প্রদীপ: কারণ, স্কুলের ছাত্রছাত্রীরা আমাদের সাহায্য করতে পারবে।",
Santali_dataset_parsed.csv,1071,t̪ahalɛ iskulɾɛn maɾaŋ mahasɔ͡i̯ sãot̪ɛ katʰa ɾɔɽ ho.j.a.,Arka: So we will have to talk to the headmaster of the school.,অর্ক: তাহলে স্কুলের প্রধান শিক্ষকের সাথে কথা বলতে হবে।,
Santali_dataset_parsed.csv,1072,pɔɾɔbɾɛ cɛt̪̚ʔ cɛt̪̚ʔ tahɛna ɔnako ni̯͡ɘt̪ɛhɔ̃ galmaɾa͡o̯ ho.joʔa.,Arka: What segments will be in the festival should also be needed to discuss,অর্ক: উৎসবে কী কী থাকবে সেগুলো নিয়েও আলোচনা/আলাপ করতে হবে।,
Santali_dataset_parsed.csv,1073,pɔɾɔbɾɛ t̪inɘʔ kɘ͡o̯ɖi laga.a t̪inɘʔ hɔɽko laga.a sanamko ni̯͡ɘt̪ɛ galmaɾa͡o̯ ho.joʔa.,"Pradeep: How much money will be needed for the festival, how many people will be needed, everything has to be discussed.","প্রদীপ: উৎসবে কত টাকা লাগবে, কতজন মানুষ লাগবে; সবকিছু নিয়ে আলাপ করতে হবে।",
Santali_dataset_parsed.csv,1074,kɘmi bʰage oco͡i̯ lɘgit̪̚ʔ miʔʈɛn komiʈi bɛna͡o̯ ɟɘɾuɽa.,Pradeep: A committee should be formed to do the work properly.,প্রদীপ: কাজ ভালোভাবে করার জন্য একটা কমিটি গঠন করতে হবে।,
Santali_dataset_parsed.csv,1075,iɲaʔ mɔnɛ ho.joʔkana ɛt̪ɔhɔb̚ʔɾɛ gat̪eko sã͡ot̪ɛ galmaɾa͡o̯ ɟɘɾuɽa.,Arka: I think we need to talk to our friends first.,"অর্ক: আমার মনে হয়, শুরুতে বন্ধুবান্ধবের সাথে আলাপ করা দরকার।",
Santali_dataset_parsed.csv,1076,inɘ t̪a.jɔm oŋko sanam cɛʔlekako mɛna oŋkage bɘki kɘmi ho.joa.,Arka: Then we will do the rest as they all suggest.,"অর্ক: এরপর তারা সকলে যেভাবে বলে, সেভাবে বাকি কাজ করবো।",
Santali_dataset_parsed.csv,1077,am ʈʰikɛm mɛːnakad̪a.,Pradeep: You are right.,প্রদীপ: তুমি ঠিক বলেছ।,
Santali_dataset_parsed.csv,1078,sanamko sã͡o̯t̪ɛ ni̯͡ɘt̪ɛ alɛ pɔɾɔblɛ mɛnco͡i̯d̪a.,Pradeep: We want to celebrate the festival with everyone.,প্রদীপ: সবাইকে সাথে নিয়ে আমরা উৎসব করতে চাই।,
Santali_dataset_parsed.csv,1079,ɟɔt̪ɔhɔɽko gɔɽɔlɛnkʰan sanamaʔge alga.aː.,Pradeep: Everything will be easy if everyone cooperates.,প্রদীপ: সবাই সহযোগিতা করলে সবকিছু সহজ হবে।,
Santali_dataset_parsed.csv,1080,aɖɛpase ɾejaʔ iskulkoɾɛ abu calaʔ hojoʔt̪abona.,Arka: We have to go to the nearby schools.,অর্ক: আশপাশের স্কুলগুলোতে যেতে হবে আমাদের।,
Santali_dataset_parsed.csv,1081,iskulɾɛn gid̪ɾɛko abo̯͡aʔ pɔɾɔb ɾe.jaʔ kat̪ʰa baɖa͡i̯ ocoko ho.joa.,Arka: School students should be informed about our festival.,অর্ক: স্কুলের ছাত্রছাত্রীদের আমাদের উৎসবের কথা জানাতে হবে।,
Santali_dataset_parsed.csv,1082,oŋko ɛnɛʲc̚ʔseɾeɲɾɛko sɛlɛt̪̚ʔlɛnkʰan pɔɾɔb ɘɖi ɾɘskɘge ho.jo.a.,"Arka: If they participate in dancing and singing, the festival will be more joyous.",অর্ক: নাচ-গানে তারা অংশগ্রহণ করলে উৎসব অনেক আনন্দের হবে।,
Santali_dataset_parsed.csv,1083,oŋko lɘgit̪̚ʔ kuɽɘ͡i̯ ɾe.jaʔ bɛbɔst̪a d̪ɔhɔkaʔ ho.joʔa.,Pradeep: Reward should be arranged/prepared for them.,প্রদীপ: তাদের জন্য পুরস্কারের ব্যবস্থা রাখতে হবে।,
Santali_dataset_parsed.csv,1084,ʈʰikge.ja.,Arka: Okay.,অর্ক: ঠিক আছে।,
Santali_dataset_parsed.csv,1085,"d̪ɛla, kɘmibun ɛhɔp̚ʔkat̪̚ʔlege.","Arka: Come on, let's get to work.",অর্ক: চলো কাজ শুরু করে দিই।,
Santali_dataset_parsed.csv,1086,ɟohaːɾ!,Parent: Greetings!,অভিভাবক: নমস্কার!,
Santali_dataset_parsed.csv,1087,cɛt̪̚ʔlɛka menama mahasɔ͡i̯?,"Parent: How are you, Sir?",অভিভাবক: কেমন আছেন স্যার?,
Santali_dataset_parsed.csv,1088,mɔ̃ɟge menɘɲɘ.,Head teacher: I am fine.,প্রধান শিক্ষক : ভালো আছি।,
Santali_dataset_parsed.csv,1089,a͡i̯ma d̪in t̪a.jɔmɛm hɛc̚ʔĕna.,Head teacher: You came after a long time!,প্রধান শিক্ষক : অনেকদিন পর আসলেন!,
Santali_dataset_parsed.csv,1090,kɘmi ɾe.jaʔ cãɽt̪ɛ bɘɲ hɛc̚ʔ d̪aɽe.jad̪a.,Parent: Couldn't come because of being busy with work.,অভিভাবক: কাজের ব্যস্ততার কারণে আসতে পারিনি।,
Santali_dataset_parsed.csv,1091,ni̯͡ɘd̪ʰa͡o̯ lɘ͡i̯mɛ ced̪aʔɛm hɛc̚ʔakana?,"Head teacher: Now tell me, why have you come?",প্রধান শিক্ষক: এবার বলেন কেন এসেছেন?,
Santali_dataset_parsed.csv,1092,iɲɾɛn gid̪ɾɘ amaʔ is͡kulɾɛ bʰuɾt̪iɲ mɛnɛd̪a.,Parent: I want to enroll my younger son in your school.,অভিভাবক: আমার ছোট ছেলেকে ভর্তি করাতে চাই।,
Santali_dataset_parsed.csv,1093,uni.jaʔ umɘɾ t̪inɘʔ?,Head teacher: How old is he?,প্রধান শিক্ষক: তার বয়স কত?,
