file,utterance_id,root_annotation_id,root_tier,start_ms,end_ms,ref,mb,gl,ft,ipa,bangla,english,ipa_original,ipa_normalized,segmentation,gloss,notes,all_tiers_json
santali_glossed_1.eaf,94,a466,Bangla,93000,94000,,,,,,"[S8.17] অর্ক: আমার মনে হয়, শুরুতে বন্ধুবান্ধবের সাথে আলাপ করা দরকার।",Arka: I think we need to talk to our friends first.,iɲaʔ mɔnɛ ho.joʔkana ɛt̪ɔhɔb̚ʔɾɛ gat̪eko sã͡ot̪ɛ galmaɾa͡o̯ ɟɘɾuɽa.,iɲ-aʔ mɔn-ɛ ho.j-ɔʔ-kan-a ɛt̪ɔhɔb̚ʔ-ɾɛ gat̪e-ko sã͡o-t̪ɛ galmaɾa͡o̯ ɟɘɾuɽ-a.,iɲ-aʔ | mɔn-ɛ | ho.j-ɔʔ-kan-a | ɛt̪ɔhɔb̚ʔ-ɾɛ | gat̪e-ko | sã͡o-t̪ɛ | galmaɾa͡o̯ | ɟɘɾuɽ-a,1SG-GEN | mind-LOC | happen-MID-PRS-FIN | beginning-LOC | friend-3PL | with-INS | discuss | necessary-FIN,,"{""Bangla"": [""[S8.17] অর্ক: আমার মনে হয়, শুরুতে বন্ধুবান্ধবের সাথে আলাপ করা দরকার।""], ""English"": [""Arka: I think we need to talk to our friends first.""], ""Gloss"": [""1SG-GEN"", ""mind-LOC"", ""happen-MID-PRS-FIN"", ""beginning-LOC"", ""friend-3PL"", ""with-INS"", ""discuss"", ""necessary-FIN""], ""IPA-Normalized"": [""iɲ-aʔ mɔn-ɛ ho.j-ɔʔ-kan-a ɛt̪ɔhɔb̚ʔ-ɾɛ gat̪e-ko sã͡o-t̪ɛ galmaɾa͡o̯ ɟɘɾuɽ-a.""], ""IPA-Original"": [""iɲaʔ mɔnɛ ho.joʔkana ɛt̪ɔhɔb̚ʔɾɛ gat̪eko sã͡ot̪ɛ galmaɾa͡o̯ ɟɘɾuɽa.""], ""Segmentation"": [""iɲ-aʔ"", ""mɔn-ɛ"", ""ho.j-ɔʔ-kan-a"", ""ɛt̪ɔhɔb̚ʔ-ɾɛ"", ""gat̪e-ko"", ""sã͡o-t̪ɛ"", ""galmaɾa͡o̯"", ""ɟɘɾuɽ-a""]}"
santali_glossed_1.eaf,95,a471,Bangla,94000,95000,,,,,,"[S8.18] অর্ক: এরপর তারা সকলে যেভাবে বলে, সেভাবে বাকি কাজ করবো।",Arka: Then we will do the rest as they all suggest.,inɘ t̪a.jɔm oŋko sanam cɛʔlekako mɛna oŋkage bɘki kɘmi ho.joa.,inɘ t̪a.jɔm oŋko sanam cɛʔ-leka-ko mɛn-a oŋka-ge bɘki kɘmi ho.j-o-a.,inɘ | t̪a.jɔm | oŋko | sanam | cɛʔ-leka-ko | mɛn-a | oŋka-ge | bɘki | kɘmi | ho.j-o-a,DEM | after | 3PL | all | what-like-3PL.A | say-FIN | thus-EMPH | rest | work | happen-FUT-FIN,,"{""Bangla"": [""[S8.18] অর্ক: এরপর তারা সকলে যেভাবে বলে, সেভাবে বাকি কাজ করবো।""], ""English"": [""Arka: Then we will do the rest as they all suggest.""], ""Gloss"": [""DEM"", ""after"", ""3PL"", ""all"", ""what-like-3PL.A"", ""say-FIN"", ""thus-EMPH"", ""rest"", ""work"", ""happen-FUT-FIN""], ""IPA-Normalized"": [""inɘ t̪a.jɔm oŋko sanam cɛʔ-leka-ko mɛn-a oŋka-ge bɘki kɘmi ho.j-o-a.""], ""IPA-Original"": [""inɘ t̪a.jɔm oŋko sanam cɛʔlekako mɛna oŋkage bɘki kɘmi ho.joa.""], ""Segmentation"": [""inɘ"", ""t̪a.jɔm"", ""oŋko"", ""sanam"", ""cɛʔ-leka-ko"", ""mɛn-a"", ""oŋka-ge"", ""bɘki"", ""kɘmi"", ""ho.j-o-a""]}"
santali_glossed_1.eaf,96,a476,Bangla,95000,96000,,,,,,[S8.19] প্রদীপ: তুমি ঠিক বলেছ।,Pradeep: You are right.,am ʈʰikɛm mɛːnakad̪a.,am ʈʰik-e-m mɛn-akad-a.,am | ʈʰik-e-m | mɛn-akad-a,2SG | right-3SG.OBJ-2SG.A | say-PRF-FIN,,"{""Bangla"": [""[S8.19] প্রদীপ: তুমি ঠিক বলেছ।""], ""English"": [""Pradeep: You are right.""], ""Gloss"": [""2SG"", ""right-3SG.OBJ-2SG.A"", ""say-PRF-FIN""], ""IPA-Normalized"": [""am ʈʰik-e-m mɛn-akad-a.""], ""IPA-Original"": [""am ʈʰikɛm mɛːnakad̪a.""], ""Segmentation"": [""am"", ""ʈʰik-e-m"", ""mɛn-akad-a""]}"
santali_glossed_1.eaf,97,a481,Bangla,96000,97000,,,,,,[S8.20] প্রদীপ: সবাইকে সাথে নিয়ে আমরা উৎসব করতে চাই।,Pradeep: We want to celebrate the festival with everyone.,sanamko sã͡o̯t̪ɛ ni̯͡ɘt̪ɛ alɛ pɔɾɔblɛ mɛnco͡i̯d̪a.,sanam-ko sã͡o̯-t̪ɛ ni̯͡ɘ-t̪ɛ alɛ pɔɾɔb-lɛ mɛn-co-i̯-a.,sanam-ko | sã͡o̯-t̪ɛ | ni̯͡ɘ-t̪ɛ | alɛ | pɔɾɔb-lɛ | mɛn-co-i̯-a,all-3PL | with-INS | regarding-INS | 1PL.EXCL | festival-1PL.EXCL.A | say-CAUS-EMPH-FIN,,"{""Bangla"": [""[S8.20] প্রদীপ: সবাইকে সাথে নিয়ে আমরা উৎসব করতে চাই।""], ""English"": [""Pradeep: We want to celebrate the festival with everyone.""], ""Gloss"": [""all-3PL"", ""with-INS"", ""regarding-INS"", ""1PL.EXCL"", ""festival-1PL.EXCL.A"", ""say-CAUS-EMPH-FIN""], ""IPA-Normalized"": [""sanam-ko sã͡o̯-t̪ɛ ni̯͡ɘ-t̪ɛ alɛ pɔɾɔb-lɛ mɛn-co-i̯-a.""], ""IPA-Original"": [""sanamko sã͡o̯t̪ɛ ni̯͡ɘt̪ɛ alɛ pɔɾɔblɛ mɛnco͡i̯d̪a.""], ""Segmentation"": [""sanam-ko"", ""sã͡o̯-t̪ɛ"", ""ni̯͡ɘ-t̪ɛ"", ""alɛ"", ""pɔɾɔb-lɛ"", ""mɛn-co-i̯-a""]}"
santali_glossed_1.eaf,98,a486,Bangla,97000,98000,,,,,,[S8.21] প্রদীপ: সবাই সহযোগিতা করলে সবকিছু সহজ হবে।,Pradeep: Everything will be easy if everyone cooperates.,ɟɔt̪ɔhɔɽko gɔɽɔlɛnkʰan sanamaʔge alga.aː.,ɟɔt̪ɔ-hɔɽ-ko gɔɽɔ-lɛn-kʰan sanam-aʔ-ge alga-a.,ɟɔt̪ɔ-hɔɽ-ko | gɔɽɔ-lɛn-kʰan | sanam-aʔ-ge | alga-a,all-person-3PL | help-M.PST-COND | all-?-EMPH | easy-FIN,,"{""Bangla"": [""[S8.21] প্রদীপ: সবাই সহযোগিতা করলে সবকিছু সহজ হবে।""], ""English"": [""Pradeep: Everything will be easy if everyone cooperates.""], ""Gloss"": [""all-person-3PL"", ""help-M.PST-COND"", ""all-?-EMPH"", ""easy-FIN""], ""IPA-Normalized"": [""ɟɔt̪ɔ-hɔɽ-ko gɔɽɔ-lɛn-kʰan sanam-aʔ-ge alga-a.""], ""IPA-Original"": [""ɟɔt̪ɔhɔɽko gɔɽɔlɛnkʰan sanamaʔge alga.aː.""], ""Segmentation"": [""ɟɔt̪ɔ-hɔɽ-ko"", ""gɔɽɔ-lɛn-kʰan"", ""sanam-aʔ-ge"", ""alga-a""]}"
santali_glossed_1.eaf,99,a491,Bangla,98000,99000,,,,,,[S8.22] অর্ক: আশপাশের স্কুলগুলোতে যেতে হবে আমাদের।,Arka: We have to go to the nearby schools.,aɖɛpase ɾejaʔ iskulkoɾɛ abu calaʔ hojoʔt̪abona.,aɖɛ-pase ɾe-aʔ iskul-ko-ɾɛ abu calaʔ ho.j-ɔʔ-t̪a-bon-a.,aɖɛ-pase | ɾe-aʔ | iskul-ko-ɾɛ | abu | calaʔ | ho.j-ɔʔ-t̪a-bon-a,near-side | LOC-GEN | school-3PL-LOC | 1PL.INCL | go | happen-MID-PROG-1PL.INCL.OBJ-FIN,,"{""Bangla"": [""[S8.22] অর্ক: আশপাশের স্কুলগুলোতে যেতে হবে আমাদের।""], ""English"": [""Arka: We have to go to the nearby schools.""], ""Gloss"": [""near-side"", ""LOC-GEN"", ""school-3PL-LOC"", ""1PL.INCL"", ""go"", ""happen-MID-PROG-1PL.INCL.OBJ-FIN""], ""IPA-Normalized"": [""aɖɛ-pase ɾe-aʔ iskul-ko-ɾɛ abu calaʔ ho.j-ɔʔ-t̪a-bon-a.""], ""IPA-Original"": [""aɖɛpase ɾejaʔ iskulkoɾɛ abu calaʔ hojoʔt̪abona.""], ""Segmentation"": [""aɖɛ-pase"", ""ɾe-aʔ"", ""iskul-ko-ɾɛ"", ""abu"", ""calaʔ"", ""ho.j-ɔʔ-t̪a-bon-a""]}"
santali_glossed_1.eaf,100,a496,Bangla,99000,100000,,,,,,[S8.23] অর্ক: স্কুলের ছাত্রছাত্রীদের আমাদের উৎসবের কথা জানাতে হবে।,Arka: School students should be informed about our festival.,iskulɾɛn gid̪ɾɛko abo̯͡aʔ pɔɾɔb ɾe.jaʔ kat̪ʰa baɖa͡i̯ ocoko ho.joa.,iskul-ɾɛn gid̪ɾɛ-ko abo-aʔ pɔɾɔb ɾe-aʔ kat̪ʰa baɖa͡i̯-oco-ko ho.j-o-a.,iskul-ɾɛn | gid̪ɾɛ-ko | abo-aʔ | pɔɾɔb | ɾe-aʔ | kat̪ʰa | baɖa͡i̯-oco-ko | ho.j-o-a,school-GEN.HUM | child-3PL | 1PL.INCL-GEN | festival | LOC-GEN | talk | know-CAUS-3PL.OBJ | happen-FUT-FIN,,"{""Bangla"": [""[S8.23] অর্ক: স্কুলের ছাত্রছাত্রীদের আমাদের উৎসবের কথা জানাতে হবে।""], ""English"": [""Arka: School students should be informed about our festival.""], ""Gloss"": [""school-GEN.HUM"", ""child-3PL"", ""1PL.INCL-GEN"", ""festival"", ""LOC-GEN"", ""talk"", ""know-CAUS-3PL.OBJ"", ""happen-FUT-FIN""], ""IPA-Normalized"": [""iskul-ɾɛn gid̪ɾɛ-ko abo-aʔ pɔɾɔb ɾe-aʔ kat̪ʰa baɖa͡i̯-oco-ko ho.j-o-a.""], ""IPA-Original"": [""iskulɾɛn gid̪ɾɛko abo̯͡aʔ pɔɾɔb ɾe.jaʔ kat̪ʰa baɖa͡i̯ ocoko ho.joa.""], ""Segmentation"": [""iskul-ɾɛn"", ""gid̪ɾɛ-ko"", ""abo-aʔ"", ""pɔɾɔb"", ""ɾe-aʔ"", ""kat̪ʰa"", ""baɖa͡i̯-oco-ko"", ""ho.j-o-a""]}"
santali_glossed_1.eaf,101,a501,Bangla,100000,101000,,,,,,[S8.24] অর্ক: নাচ-গানে তারা অংশগ্রহণ করলে উৎসব অনেক আনন্দের হবে।,"Arka: If they participate in dancing and singing, the festival will be more joyous.",oŋko ɛnɛʲc̚ʔseɾeɲɾɛko sɛlɛt̪̚ʔlɛnkʰan pɔɾɔb ɘɖi ɾɘskɘge ho.jo.a.,oŋko ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-lɛn-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a.,oŋko | ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko | sɛlɛt̪ʔ-lɛn-kʰan | pɔɾɔb | ɘɖi | ɾɘskɘ-ge | ho.j-o-a,3PL | dance-song-LOC-3PL.A | join-M.PST-COND | festival | very | joyful-EMPH | happen-FUT-FIN,,"{""Bangla"": [""[S8.24] অর্ক: নাচ-গানে তারা অংশগ্রহণ করলে উৎসব অনেক আনন্দের হবে।""], ""English"": [""Arka: If they participate in dancing and singing, the festival will be more joyous.""], ""Gloss"": [""3PL"", ""dance-song-LOC-3PL.A"", ""join-M.PST-COND"", ""festival"", ""very"", ""joyful-EMPH"", ""happen-FUT-FIN""], ""IPA-Normalized"": [""oŋko ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-lɛn-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a.""], ""IPA-Original"": [""oŋko ɛnɛʲc̚ʔseɾeɲɾɛko sɛlɛt̪̚ʔlɛnkʰan pɔɾɔb ɘɖi ɾɘskɘge ho.jo.a.""], ""Segmentation"": [""oŋko"", ""ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko"", ""sɛlɛt̪ʔ-lɛn-kʰan"", ""pɔɾɔb"", ""ɘɖi"", ""ɾɘskɘ-ge"", ""ho.j-o-a""]}"
santali_glossed_1.eaf,102,a506,Bangla,101000,102000,,,,,,[S8.25] প্রদীপ: তাদের জন্য পুরস্কারের ব্যবস্থা রাখতে হবে।,Pradeep: Reward should be arranged/prepared for them.,oŋko lɘgit̪̚ʔ kuɽɘ͡i̯ ɾe.jaʔ bɛbɔst̪a d̪ɔhɔkaʔ ho.joʔa.,oŋko lɘgit̪ʔ kuɽɘ͡i̯ ɾe-aʔ bɛbɔst̪a d̪ɔhɔ-kaʔ ho.j-ɔʔ-a.,oŋko | lɘgit̪ʔ | kuɽɘ͡i̯ | ɾe-aʔ | bɛbɔst̪a | d̪ɔhɔ-kaʔ | ho.j-ɔʔ-a,3PL | for | reward | LOC-GEN | arrangement | keep-PURP | happen-MID-FIN,,"{""Bangla"": [""[S8.25] প্রদীপ: তাদের জন্য পুরস্কারের ব্যবস্থা রাখতে হবে।""], ""English"": [""Pradeep: Reward should be arranged/prepared for them.""], ""Gloss"": [""3PL"", ""for"", ""reward"", ""LOC-GEN"", ""arrangement"", ""keep-PURP"", ""happen-MID-FIN""], ""IPA-Normalized"": [""oŋko lɘgit̪ʔ kuɽɘ͡i̯ ɾe-aʔ bɛbɔst̪a d̪ɔhɔ-kaʔ ho.j-ɔʔ-a.""], ""IPA-Original"": [""oŋko lɘgit̪̚ʔ kuɽɘ͡i̯ ɾe.jaʔ bɛbɔst̪a d̪ɔhɔkaʔ ho.joʔa.""], ""Segmentation"": [""oŋko"", ""lɘgit̪ʔ"", ""kuɽɘ͡i̯"", ""ɾe-aʔ"", ""bɛbɔst̪a"", ""d̪ɔhɔ-kaʔ"", ""ho.j-ɔʔ-a""]}"
santali_glossed_1.eaf,103,a511,Bangla,102000,103000,,,,,,[S8.26] অর্ক: ঠিক আছে।,Arka: Okay.,ʈʰikge.ja.,ʈʰik-ge-a.,ʈʰik-ge-a,right-EMPH-FIN,,"{""Bangla"": [""[S8.26] অর্ক: ঠিক আছে।""], ""English"": [""Arka: Okay.""], ""Gloss"": [""right-EMPH-FIN""], ""IPA-Normalized"": [""ʈʰik-ge-a.""], ""IPA-Original"": [""ʈʰikge.ja.""], ""Segmentation"": [""ʈʰik-ge-a""]}"
santali_glossed_1.eaf,104,a516,Bangla,103000,104000,,,,,,[S8.27] অর্ক: চলো কাজ শুরু করে দিই।,"Arka: Come on, let's get to work.","d̪ɛla, kɘmibun ɛhɔp̚ʔkat̪̚ʔlege.","d̪ɛla, kɘmi-bun ɛhɔp̚ʔ-kat̪ʔ-le-ge.",d̪ɛla | kɘmi-bun | ɛhɔp̚ʔ-kat̪ʔ-le-ge,come.HORT | work-1PL.INCL.A | begin-CVB-1PL.EXCL-EMPH,,"{""Bangla"": [""[S8.27] অর্ক: চলো কাজ শুরু করে দিই।""], ""English"": [""Arka: Come on, let's get to work.""], ""Gloss"": [""come.HORT"", ""work-1PL.INCL.A"", ""begin-CVB-1PL.EXCL-EMPH""], ""IPA-Normalized"": [""d̪ɛla, kɘmi-bun ɛhɔp̚ʔ-kat̪ʔ-le-ge.""], ""IPA-Original"": [""d̪ɛla, kɘmibun ɛhɔp̚ʔkat̪̚ʔlege.""], ""Segmentation"": [""d̪ɛla"", ""kɘmi-bun"", ""ɛhɔp̚ʔ-kat̪ʔ-le-ge""]}"
santali_glossed_2.eaf,1,a1,ref,0,2000,hɔɽmɔɾɛ gid̪ɾɘ hɛʲc̚ʔ t̪a.jɔm t̪a.jɔmge gɔgɔ hɔɽaʔ ɖakt̪aɾ ʈʰɛʲc̚ʔ calaʔ ɟɘɾuɽ-a,hɔɽmɔ-ɾɛ gid̪ɾɘ hɛʲc-ʔ t̪a.jɔm-t̪a.jɔm-ge gɔgɔ-hɔɽ-aʔ ɖakt̪aɾ-ʈʰɛʲc-ʔ cala-ʔ ɟɘɾuɽ-a,body-LOC child come-INTR after-after-EMPH mother-person-GEN doctor-near-LOC go-INTR necessary-FIN,A pregnant woman (mother) should visit a doctor immediately right after conception.,,,,,,,,,"{""ft"": [""A pregnant woman (mother) should visit a doctor immediately right after conception.""], ""gl"": [""body-LOC child come-INTR after-after-EMPH mother-person-GEN doctor-near-LOC go-INTR necessary-FIN""], ""mb"": [""hɔɽmɔ-ɾɛ gid̪ɾɘ hɛʲc-ʔ t̪a.jɔm-t̪a.jɔm-ge gɔgɔ-hɔɽ-aʔ ɖakt̪aɾ-ʈʰɛʲc-ʔ cala-ʔ ɟɘɾuɽ-a""], ""ref"": [""hɔɽmɔɾɛ gid̪ɾɘ hɛʲc̚ʔ t̪a.jɔm t̪a.jɔmge gɔgɔ hɔɽaʔ ɖakt̪aɾ ʈʰɛʲc̚ʔ calaʔ ɟɘɾuɽ-a""]}"
santali_glossed_2.eaf,2,a2,ref,2200,4200,nɔŋkan ɔkt̪ɛɾɛ kɘʈiʲc̚ʔ lɘʈu ɟãhãlɛkan ɾu̯͡ɘge baŋ pɔsɽa͡o̯ ho.jo-a,nɔŋkan ɔkt̪ɛ-ɾɛ kɘʈiʲc-ʔ lɘʈu ɟãhã-lɛkan ɾu̯͡ɘ-ge baŋ pɔsɽa͡o̯ ho.jo-a,such time-LOC small-INTR small any-like illness-EMPH NEG neglect become-FIN,Any minor ailment should not be neglected during this time.,,,,,,,,,"{""ft"": [""Any minor ailment should not be neglected during this time.""], ""gl"": [""such time-LOC small-INTR small any-like illness-EMPH NEG neglect become-FIN""], ""mb"": [""nɔŋkan ɔkt̪ɛ-ɾɛ kɘʈiʲc-ʔ lɘʈu ɟãhã-lɛkan ɾu̯͡ɘ-ge baŋ pɔsɽa͡o̯ ho.jo-a""], ""ref"": [""nɔŋkan ɔkt̪ɛɾɛ kɘʈiʲc̚ʔ lɘʈu ɟãhãlɛkan ɾu̯͡ɘge baŋ pɔsɽa͡o̯ ho.jo-a""]}"
santali_glossed_2.eaf,3,a3,ref,4400,6400,no̯͡a ɔkt̪ɛɾɛ ganɔʔ baŋ ganɔʔ kɘmiko d̪ɔ ɖak̚t̪aɾ ʈʰɛn-kʰɔn baɖa͡i̯ɟɔŋ ho.jo-a,no̯͡a ɔkt̪ɛ-ɾɛ ganɔ-ʔ baŋ ganɔ-ʔ kɘmi-ko d̪ɔ ɖak̚t̪aɾ ʈʰɛn-kʰɔn baɖa͡i̯-ɟɔŋ ho.jo-a,this time-LOC necessary-INTR NEG necessary-INTR work-PL TOP doctor near-ABL know-1SG.OBJ become-FIN,It is better to know from the doctor what needs to be done at this time.,,,,,,,,,"{""ft"": [""It is better to know from the doctor what needs to be done at this time.""], ""gl"": [""this time-LOC necessary-INTR NEG necessary-INTR work-PL TOP doctor near-ABL know-1SG.OBJ become-FIN""], ""mb"": [""no̯͡a ɔkt̪ɛ-ɾɛ ganɔ-ʔ baŋ ganɔ-ʔ kɘmi-ko d̪ɔ ɖak̚t̪aɾ ʈʰɛn-kʰɔn baɖa͡i̯-ɟɔŋ ho.jo-a""], ""ref"": [""no̯͡a ɔkt̪ɛɾɛ ganɔʔ baŋ ganɔʔ kɘmiko d̪ɔ ɖak̚t̪aɾ ʈʰɛn-kʰɔn baɖa͡i̯ɟɔŋ ho.jo-a""]}"
santali_glossed_2.eaf,4,a4,ref,6600,8600,ɔna ɔkt̪ɛ cɛt̪̚ʔ cɛt̪̚ʔ ɟɔm lɛkʰan gid̪ɾɘ aɾ gɔgɔ hɔɽaʔ boge ho.jo-a ɔnahɔ̃ ɲɛl ho.jo-a,ɔna ɔkt̪ɛ cɛt̪-ʔ cɛt̪-ʔ ɟɔm lɛkʰan gid̪ɾɘ aɾ gɔgɔ-hɔɽ-aʔ boge ho.jo-a ɔna-hɔ̃ ɲɛl ho.jo-a,that time what-INTR what-INTR eat if child and mother-person-GEN good become-FIN that-also see become-FIN,"In this time, attention should be paid to what kind of food one gives the mother to eat so that both the baby and the mother will be well.",,,,,,,,,"{""ft"": [""In this time, attention should be paid to what kind of food one gives the mother to eat so that both the baby and the mother will be well.""], ""gl"": [""that time what-INTR what-INTR eat if child and mother-person-GEN good become-FIN that-also see become-FIN""], ""mb"": [""ɔna ɔkt̪ɛ cɛt̪-ʔ cɛt̪-ʔ ɟɔm lɛkʰan gid̪ɾɘ aɾ gɔgɔ-hɔɽ-aʔ boge ho.jo-a ɔna-hɔ̃ ɲɛl ho.jo-a""], ""ref"": [""ɔna ɔkt̪ɛ cɛt̪̚ʔ cɛt̪̚ʔ ɟɔm lɛkʰan gid̪ɾɘ aɾ gɔgɔ hɔɽaʔ boge ho.jo-a ɔnahɔ̃ ɲɛl ho.jo-a""]}"
santali_glossed_2.eaf,5,a5,ref,8800,10800,ɟahan hamal kɘmi kɘmi͡i̯ d̪ɔ pɛɾɛʲc̚ʔ hɔɽmɔ gɔgɔ hɔɽaʔ baŋ ganɔ-a,ɟahan hamal kɘmi kɘmi͡i̯ d̪ɔ pɛɾɛʲc-ʔ hɔɽmɔ gɔgɔ-hɔɽ-aʔ baŋ ganɔ-a,any heavy work work TOP pregnant-INTR body mother-person-GEN NEG necessary-FIN,A pregnant mother should not do any heavy work.,,,,,,,,,"{""ft"": [""A pregnant mother should not do any heavy work.""], ""gl"": [""any heavy work work TOP pregnant-INTR body mother-person-GEN NEG necessary-FIN""], ""mb"": [""ɟahan hamal kɘmi kɘmi͡i̯ d̪ɔ pɛɾɛʲc-ʔ hɔɽmɔ gɔgɔ-hɔɽ-aʔ baŋ ganɔ-a""], ""ref"": [""ɟahan hamal kɘmi kɘmi͡i̯ d̪ɔ pɛɾɛʲc̚ʔ hɔɽmɔ gɔgɔ hɔɽaʔ baŋ ganɔ-a""]}"
santali_glossed_2.eaf,6,a6,ref,11000,13000,hamal hɔɽmɔ gɔgɔ-hɔɽ d̪ɔ bʰage bʰage ɟɔm ɲu em-a-ko ho.jo-a,hamal hɔɽmɔ gɔgɔ-hɔɽ d̪ɔ bʰage bʰage ɟɔm ɲu em-a-ko ho.jo-a,pregnant body mother-person TOP good good eat drink give-FIN-3PL.OBJ become-FIN,A pregnant mother should always be given nutritious/good food.,,,,,,,,,"{""ft"": [""A pregnant mother should always be given nutritious/good food.""], ""gl"": [""pregnant body mother-person TOP good good eat drink give-FIN-3PL.OBJ become-FIN""], ""mb"": [""hamal hɔɽmɔ gɔgɔ-hɔɽ d̪ɔ bʰage bʰage ɟɔm ɲu em-a-ko ho.jo-a""], ""ref"": [""hamal hɔɽmɔ gɔgɔ-hɔɽ d̪ɔ bʰage bʰage ɟɔm ɲu em-a-ko ho.jo-a""]}"
santali_glossed_2.eaf,7,a7,ref,13200,15200,no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛ̃n ho.jo-a,no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛ̃n ho.jo-a,this time without eat-CVB NEG stay become-FIN,During this time fasting is not permitted.,,,,,,,,,"{""ft"": [""During this time fasting is not permitted.""], ""gl"": [""this time without eat-CVB NEG stay become-FIN""], ""mb"": [""no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛ̃n ho.jo-a""], ""ref"": [""no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛ̃n ho.jo-a""]}"
santali_glossed_2.eaf,8,a8,ref,15400,17400,gɔgɔ hɔɽaʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.jo-a,gɔgɔ-hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.jo-a,mother-person-GEN body so.that very much NEG heavy-MID-3SG.OBJ that.side-also see become-FIN,We have to be careful so that the mother's body does not become too heavy.,,,,,,,,,"{""ft"": [""We have to be careful so that the mother's body does not become too heavy.""], ""gl"": [""mother-person-GEN body so.that very much NEG heavy-MID-3SG.OBJ that.side-also see become-FIN""], ""mb"": [""gɔgɔ-hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.jo-a""], ""ref"": [""gɔgɔ hɔɽaʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.jo-a""]}"
santali_glossed_2.eaf,9,a9,ref,17600,19600,hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽaʔ a͡i̯mãlɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔ-a,hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ-hɔɽ-aʔ a͡i̯mã-lɛkan ɾu̯͡ɘ-haso ho͡i̯ d̪aɽe.j-aʔ-a,body very much heavy become-COND 3SG mother-person-GEN many-like illness-pain become can-INTR-FIN,"If the pregnant woman's body becomes too heavy, various diseases can attack.",,,,,,,,,"{""ft"": [""If the pregnant woman's body becomes too heavy, various diseases can attack.""], ""gl"": [""body very much heavy become-COND 3SG mother-person-GEN many-like illness-pain become can-INTR-FIN""], ""mb"": [""hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ-hɔɽ-aʔ a͡i̯mã-lɛkan ɾu̯͡ɘ-haso ho͡i̯ d̪aɽe.j-aʔ-a""], ""ref"": [""hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽaʔ a͡i̯mãlɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔ-a""]}"
santali_glossed_2.eaf,10,a10,ref,19800,21800,ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a,ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a,greeting doctor-2SG say-IPFV-FIN,"Hello, (Greetings)! Is the Doctor speaking?",,,,,,,,,"{""ft"": [""Hello, (Greetings)! Is the Doctor speaking?""], ""gl"": [""greeting doctor-2SG say-IPFV-FIN""], ""mb"": [""ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a""], ""ref"": [""ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a""]}"
santali_glossed_2.eaf,11,a11,ref,22000,24000,hɛɲ mɛn-ɛd̪-a,hɛ-ɲ mɛn-ɛd̪-a,yes-1SG say-IPFV-FIN,"Yes, I am speaking.",,,,,,,,,"{""ft"": [""Yes, I am speaking.""], ""gl"": [""yes-1SG say-IPFV-FIN""], ""mb"": [""hɛ-ɲ mɛn-ɛd̪-a""], ""ref"": [""hɛɲ mɛn-ɛd̪-a""]}"
